,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image
2838,5,True,"11 21, 2014",AMUVF6UQZ6UCO,B0012Y0ZG2,{'Size:': ' 6.7 Oz.'},San Diegan,This body wash is so concentrated and fragrant. It lathers beautifully and moisturizes.,Lovely Product,1416528000,2,
2756,5,True,"04 25, 2015",A397WXW8JOK3RT,B0012Y0ZG2,{'Size:': ' 505'},Miriam DeLaRoi,It is beautiful,Five Stars,1429920000,,
2025,5,True,"01 19, 2014",A34GB2ZA1JLGND,B000URXP6E,{'Size:': ' 176'},notsoNEWKINDLEUSER,"Victoria Secret had an amazing fragrance in this but has since discontinued it.  While this wasn't a cheap way to buy what of these remains, It was worth every penny being able to buy what is left of these on the market.  This scent is my all time favorite.","A great scent, no longer made",1390089600,2,
4091,5,True,"11 27, 2012",A3OOKCY6BCRNAT,B0012Y0ZG2,{'Size:': ' 72'},Ellie,"I love this product!! I bought it for my mom for Christmas, and I haven't given it to her yet, but i love it so much and i'm sure she will too. I signed up for SMS messages, but sadly they weren't sent to me..grr! But, nevertheless, The box the shampoo&body wash is in is so beautiful, and it definitely can be reused. I loved read the philosophy written on the back (there's a picture of the bottles on the back of the box)The bow it was wrapped around was a bit flimsy, but it gave it a adorable home made look. And there's the cheesy title (I Heart You) which is perfect for a mother daughter moment :) Definitely recommending to  all of my friends.",Amazing!,1353974400,2,
4556,5,False,"03 7, 2015",AHR6RFGXARWNX,B001OHV1H4,{'Size:': ' 56'},carmen aponte,I have a new number,Five Stars,1425686400,,
2286,2,True,"03 27, 2018",A2TU781PWGS09X,B0012Y0ZG2,{'Size:': ' one size'},Amazon Customer,Doesnt smell,Two Stars,1522108800,,
2433,5,True,"11 6, 2016",A14BV6AW987ZDN,B0012Y0ZG2,{'Size:': ' 113'},T. Reynolds,Good deal,Excellent.,1478390400,,
4341,5,False,"10 30, 2016",A15NM9DLEOB4XI,B001OHV1H4,{'Size:': ' 13'},RedEarth,I really like the way this product  enhances my hair's natural curl without being sticky.  Lightweight and non-greasy.,Nice hair product.,1477785600,,
5043,4,False,"08 30, 2017",A2YB7DLC3FOR7W,B019FWRG3C,{'Color:': ' Bath Salts'},Pamela V,"I am reviewing the Bath Salts.

Pre De Provence Maison French Lavender bath salts come in a plastic 19 ounce container with a screw lid.  There is no protective seal on the product bottle.

Lavender salts are fragrant salts that you pour into your bathwater when the bathtub is filling with water.  They relax you, and help to ease tensions with their floral fragrances.

These bath salts are quite potent.  A little bit goes a long way, as the scent is pungent.

Pamper yourself after a long day by adding these to your bath.  Relax and inhale the beautiful fragrance of lavender.

These also work well when incorporated into sachets.

The only reason I subtracted a star is because I had to give my tub an extra rinse after taking my Lavender incensed bath with these salts.",Very Pungent Lavender Bath Salts - Great For Relaxing After a Long Day,1504051200,,
1141,5,True,"03 19, 2014",A32BY7UM2ZCWHM,B000FI4S1E,,Ray,"This stuff is really good smelling and lasts long. Even if it does not make women throw themselves at your feet, it sure does help.",Awesome Smell,1395187200,,
866,5,True,"08 8, 2012",A1WIWSI84T3543,B0009RF9DW,{'Size:': ' 256'},Bustermamaw,"I LOVE this product.!! It feels so good on your skin.
I tried to order again and was told they didn't know when or if they would get it back.
I would give this this a #5!!",Love this Body Souffle,1344384000,,
3880,5,False,"07 14, 2014",A3HHQ7UIJJAOAV,B0012Y0ZG2,{'Size:': ' 179'},redlin51,I love this for when I take a shower.,Five Stars,1405296000,,
4829,5,False,"01 26, 2018",A3OXHLG6DIBRW8,B00W259T7G,"{'Size:': ' 150 Gram', 'Color:': ' Jasmin'}",C. Hill,"This Pre de Provence Shea Butter Enriched Artisanal French Soap Bar has a very pleasant Jasmin scent and looks quite classy in our guest bathroom. I generally will use whatever is on sale at the grocery store, but it is nice to something special for visitors.

The soap does a good job cleaning and seems to last.

Highly Recommended!

CFH",Good For Guest Bathroom - Highly Recommended,1516924800,,
4639,5,True,"12 10, 2013",A2OQZFZLIMR4AR,B001OHV1H4,{'Size:': ' 1.7 oz'},C McNulty,I will never be without this product.  I have used it for 5 years.  Foundation just glides on over top.  I use it with Estee Lauder foundation but you could probably use another brand.  I am 62 and get compliments on my skin all of the time.,Great product,1386633600,,
4200,5,False,"05 14, 2018",A2SH5YH74O245M,B001OHV1H4,{'Size:': ' Shampoo'},jim russell,"Works perfect for any type of hair. Dry, greasy or any other. My whole family is happy with results",Perfect,1526256000,,
2135,5,True,"04 4, 2013",A1QVOO32ZSI252,B000URXP6E,{'Size:': ' 72'},blondie,"I love this scent unconditional Love, soft and clean. Amazons value was great also for this set. Thanks again for another great product!",Lovely scent,1365033600,,
3920,5,True,"03 17, 2014",A1YMRBCFZ6C62E,B0012Y0ZG2,{'Size:': ' 87'},Mike  J.,"This is the original Matrix Amplifying / Volumizing System Shampoo with the number #1
printed on the front label. This is the original formula, which is much better than Matrix's
new shampoo in the semi-clear/white bottled formula, by far !

Matrix should have never changed their old formula, for it does not work as well as the old one....!",BRING BACK THE OLD FORMULA ! ! !,1395014400,,
2570,5,True,"03 16, 2016",A10P0NAKKRYKTZ,B0012Y0ZG2,{'Size:': ' 97'},Amazon Customer,Fantastic shower gel. Not only lathers well but also makes the entire bathroom smell nice,Five Stars,1458086400,,
2204,4,False,"09 5, 2017",A25QBCHO0KFT0P,B0010ZBORW,{'Color:': ' Nail Brush'},the old lady who lived in a shoe,"Everyone has a need for a nail brush. On the top of the unit, you get a tight row of curved bristles, which are great for getting under your nails. The bottom is all brush and you can use it to remove dead skin and overgrown cuticles. Works best wet and with soap. It is easy to hold. After using, you will want to let it air dry and keep it away from water and steam when you are not using, I say this because I have had to throw more than one bristled brush away because they get mildew when you leave them in a shower.",You can't go wrong with a quality nail brush,1504569600,3,"['https://images-na.ssl-images-amazon.com/images/I/71ywJ6E11nL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71-vCnSpPOL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81jEAW2ZvlL._SY88.jpg']"
1087,5,False,"11 26, 2014",A3AE2ZLYWES45E,B000FI4S1E,,Liz Edwards,I have used this for years and absolutely love it.  Can't wait for it to be made available again as I am getting very low.,The best!,1416960000,,
4862,5,False,"09 7, 2017",A1UQBFCERIP7VJ,B00W259T7G,"{'Size:': ' 250 Gram', 'Color:': ' Verbena'}",Margaret P.,"Pr de Provence is known for the large blocks of savon de Marseille made with olive oil that are especially suited for use in the kitchen, but these newer artisanal bars are easier to handle.  They are made with vegetable oil only, no animal fat, and are quadruple-milled to last a long time.  They contain glycerin and shea butter as moisturizers, so that they don't dry out the skin as much as some soaps do.

The variety of fragrances is impressive, and they all smell so nice that its hard to decide on a favorite.  Agrumes (citrus) smells distinctly of grapefruit with lemony notes and the verbena smells as fresh as if you had just plucked a leaf from the bush and crushed it in your hand.  The almond, pomegranate, and mirabelle (plum) will make your mouth water.  The florals such as violette and angels trumpet are a pleasant change from  offensive artificial floral scents.  The milk, coconut, and green tea are more subdued fragrances and are a good choice for people who don't like strong fragrances.  They are all made with mostly natural ingredients, and some even have visible bits of almond, pomegranate, sage, etc.",Natural fragrances,1504742400,,
2035,5,True,"12 26, 2013",A2S1BDB8QFVSQ2,B000URXP6E,{'Size:': ' 265'},Laura Paige,"I am so disappointed that Avon discontinued this item because this is a great cleanser.  Scents are great, love the particles for cleansing and the fact that it does not break my skin out like many of the heavily perfumed items from the Body shop and Bath & Body Works. Great stuff, wish I could buy it buy the case!  Thanks for Amazon sites still offering it!",Best stuff!,1388016000,,
4567,5,True,"01 14, 2015",AG7YBSJODBMOB,B001OHV1H4,{'Size:': ' 98'},fenway,"This shampoo cleans my hair well, lathers well, and smells good.",Great shampoo,1421193600,,
1971,5,False,"07 13, 2014",A3S2X46C2GHTDT,B000URXP6E,{'Size:': ' 16.8 Fl.Oz.'},Teresa F. Oliver,Every woman should use this.  It leaves your skin so soft.  You will just love it.,You will just love it.,1405209600,,
2767,5,True,"04 7, 2015",A2Q7PO5LDVGUOW,B0012Y0ZG2,{'Size:': ' 178'},Diane,LOVE THE SMELL :),BODY WASH,1428364800,,
126,5,True,"12 14, 2016",A1JL5CJJDECOH4,B00006L9LC,{'Size:': ' 29.2'},Tony T.,Great product!,5 stars!,1481673600,,
4480,5,True,"11 10, 2015",A39W5XTO1GA6G1,B001OHV1H4,{'Size:': ' 5'},Shirley Smith,I really like the H20 shampoo.,Five Stars,1447113600,,
2342,5,True,"05 30, 2017",ASPQVBZP025R8,B0012Y0ZG2,{'Size:': ' 4-piece Gift Set'},K&#039;s Amazon 10-04,"Very pleased
  Nice assortment",MsK1004,1496102400,,
427,5,True,"02 7, 2014",A3RGQCA2GSFLX2,B00006L9LC,{'Size:': ' 169'},self,"hard to find a lab coat the fits nice.  this one does. This is my second coat and i am not disappointed. If I need a new one, wold by again. shipping was on time.",Love the fit of the lab coat......,1391731200,,
2664,5,True,"10 9, 2015",A1BR2MY80R6CX4,B0012Y0ZG2,{'Size:': ' 463'},Niki R,"Great scents, my son loves them all",Great for guys,1444348800,,
1630,5,True,"04 14, 2016",APV301O2BXWU2,B000URXP6E,{'Size:': ' 92'},Jim Mullery,Love this shampoo and am happy to find it online,Five Stars,1460592000,,
4828,5,True,"02 23, 2018",AJPLUGSVMH21V,B00W259T7G,"{'Size:': ' 150 Gram', 'Color:': ' Linden'}",M. Askew,Love this!,Five Stars,1519344000,,
4910,5,False,"08 29, 2017",A1M1Y5UGONAW06,B00W259T7G,"{'Size:': ' 250 Gram', 'Color:': ' Mirabelle'}",Jody,"This is unmistakably French soap. It smells wonderful without being perfumey, it's oversized, and is the most beautiful snowy white.

It lathers well, and leaves skin soft.  It's an excellent soap to travel with, and that marvelous thing, an affordable luxury.",Wonderful soap!,1503964800,,
3382,5,False,"01 21, 2017",A3IGHIOZ898AWG,B0012Y0ZG2,{'Size:': ' 28'},Julie,"This shampoo is so refreshing! I love how clean and tingly it makes my scalp feel, and it smells really good, too!",Love this refreshing shampoo!,1484956800,,
26,1,True,"04 13, 2018",A2M1OW141Y5WSN,B00006L9LC,{'Size:': ' Small'},Vinny,"Selenium appeared in my search results when I was looking for an organic anti-dandruff shampoo. I was super excited to see the 5 star review. I have been struggling with dandruff for past 6 years and I was really hoping this will make a difference, atleast keep the dandruff at bay for 2 days followed by a shampoo wash with Selenium. But unfortunately, it hardly keeps dandruff at bay. And to make it worse, it makes your hair super dry.",I was super excited to see the 5 star review,1523577600,2,
2923,5,True,"04 7, 2014",A2TY2IK21P4498,B0012Y0ZG2,{'Size:': ' 196'},kimmi,I GOT TO GET SOME MORE BECAUSE MY BATHS ARE BECOMING KINDA LAME WITHOUT THIS LIQUID SOAP SO FOR NOW I AM OKAY,THIS IS THE BEST,1396828800,,
1237,5,True,"02 18, 2013",A18KOO6VMJJ70S,B000FI4S1E,,Mer&#039;s stuff,I have a sensitive nose when it comes to strong scents and sensitive skin to harsh products so Philosophy seemed like my best bet. I love it. This scent is mild but sweet. Leaves skin so soft. The lotion helps to keep the mild scent all day.,not over powering scent,1361145600,,
2462,5,True,"08 30, 2016",A2F7429CLFVV3T,B0012Y0ZG2,{'Size:': ' 200ml/6.7oz'},Charlene D. Barker,Leaves your hair full of volume and smells great,Five Stars,1472515200,,
939,5,True,"09 24, 2016",A3RUBIOZYJNY0D,B000FI4S1E,,Merrie,thank you,Five Stars,1474675200,,
3430,5,False,"10 30, 2016",A15NM9DLEOB4XI,B0012Y0ZG2,{'Size:': ' 13'},RedEarth,I really like the way this product  enhances my hair's natural curl without being sticky.  Lightweight and non-greasy.,Nice hair product.,1477785600,,
3872,5,True,"08 7, 2014",A2F87BBKVFB2H1,B0012Y0ZG2,{'Size:': ' 23'},georgina,Really good,Five Stars,1407369600,,
4043,5,True,"04 8, 2013",A2CPG6CY3NAYMU,B0012Y0ZG2,{'Size:': ' 111'},Spenjm,I love the peaches and apricot scents from Philosophy but cannot find anymore. They no longer make them. This is my favorite in bath gel and in lotions.,My favorite scent from Philosophy,1365379200,,
3299,5,True,"12 15, 2017",A1X15KWJ11IC1P,B0012Y0ZG2,{'Size:': ' 144'},Mert Ozer,"Lovely product and works great, except the artificial coloring :(",Five Stars,1513296000,,
218,5,True,"04 11, 2016",A2PCUZU2NUV72W,B00006L9LC,{'Size:': ' 59'},Amazon Customer,I have used this product for years and love it.,Great product,1460332800,,
388,5,True,"10 9, 2014",A3T1HGP5MN7OB6,B00006L9LC,{'Size:': ' 392'},lefeverb,Great Product. TOBS always has very pleasant and masculine scents!!,Very Pleased,1412812800,,
2917,5,True,"05 12, 2014",A1IT5WIUU0FKAV,B0012Y0ZG2,{'Size:': ' 197'},DD,Received my order very quickly. I love Body Shop items but do not live near any store that carries them. Glad that I can get them from Amazon. The shower gel has an amazing smell and would recommend it to anyone.,Love my gel,1399852800,,
1046,5,True,"05 16, 2015",AXDHA80LYRYSE,B000FI4S1E,,Erika Adams,The scent is incredible & its a fantastic moisturizer. I'm not a fan of the shimmer/glitter but its pretty subtle.  I love combining this with Zents Earth scented perfume.,Great product!!!!,1431734400,,
2176,4,False,"10 11, 2017",A2CZ98V784SRJ0,B0010ZBORW,{'Color:': ' Moisturizing Gloves'},L. Perry,"This might have been a nice product if they had been a usable size.  Even accounting for wiggling wet hands into fabric, these are oversized.  They should be clearly labeled as EXTRA LARGE and their should be a smaller version as an option.  Offering at least two sizes (S/M and L/XL) seems a fair expectation.  Without size options, I expect the size to be ""medium"" not extra large.  This is neither one-size-fits-all or one-size-fits-most.

If your hands are small, these are unusable.  If your hands are average, you will still find this big.

Fabric is soft and washable.",Too big to be usable (for me).,1507680000,,
2259,4,True,"04 19, 2018",AV19Z8ZCIQM4G,B0012Y0ZG2,{'Size:': ' Small'},Amazon Customer,Good but kind of drying,Four Stars,1524096000,,
4127,1,True,"08 18, 2013",A3J034YH7UG4KT,B0013NB7DW,{'Size:': ' 7 Ounce'},Adam,Electric razors don't get a closer shave than standards ones so I got this.  This did not do the trick just smells bad.,Doesnt get a closer shave,1376784000,,
497,5,True,"04 11, 2018",A3F53CPYRL46XZ,B0009RF9DW,{'Size:': ' Multiset'},Brennan Kelly,"So, 5 stars it is.",My wife absolutely loves it,1523404800,14,['https://images-na.ssl-images-amazon.com/images/I/61drG9J7BmL._SY88.jpg']
3802,5,False,"01 3, 2015",A3TFW9R3OCAGUI,B0012Y0ZG2,{'Size:': ' 223'},ali alawieh,I love the smell of the shower gel also it bodyspary and also a great gift set that I got from wife that only cost me $20. it's great to a get gift from your hard own money.,I love the smell of the shower gel also it bodyspary ...,1420243200,,
4370,4,True,"07 25, 2016",A1V0TDDAKM4T63,B001OHV1H4,{'Size:': ' 1'},csrn925,"Been using this for years. Cheaper to buy this little bulk of 3 than in a single. I use these especially on humid or rainy days as I have hair that will go nuts, frizz & grow as the day goes along on these types of days. Don't use too much though because it will give a greasy look if overdone.",Good stuff,1469404800,,
848,5,True,"03 4, 2013",A2IJOEZZTLRJ83,B0009RF9DW,{'Size:': ' 306'},Linda L.,"Love this!  The peppermint smells so fresh, the lotion is great and lip balm wonderful.  This makes a great Christmas gift to females of all ages.",Philosophy a Candy Cane Stocking Stuffer,1362355200,,
407,4,True,"07 31, 2014",A3PE70GMGCY2AL,B00006L9LC,{'Size:': ' 200ml/6.7oz'},Michael W. Balthrop,"Smells great. I'm looking for the cologne that matches. I have the Green Tea cologne and it's a great match for the Green Tea Body Wash. I wish this product offered the same. My complaint that the scent only lasts about 4 hours is the same as that for Green Tea. If you are looking for a very fresh scent (especially if you are a guy), this is a product I recommend.",A very fresh scent,1406764800,,
157,5,True,"08 30, 2016",A2F7429CLFVV3T,B00006L9LC,{'Size:': ' 200ml/6.7oz'},Charlene D. Barker,Leaves your hair full of volume and smells great,Five Stars,1472515200,,
274,5,False,"12 19, 2015",A2BWO517WH1GJE,B00006L9LC,{'Size:': ' 18'},elaine smith,"I've used this shampoo for years and loved it............. BUT.... the last bottles I bought at Big Lots were only $1.70 for 16ozs.  There's no way its worth $39 a bottle.  Who are you guys kidding? What a scam! There are plenty of other products out there that do a good job for far less money.
Use a nice conditioner (I still have several bottles left that I paid less than $2 for) and you'll still get nice results.  Bah-humbug for those scam artists trying to sell this for 10 times what it's worth.",Bought it for $1.70 a bottle.,1450483200,,
2081,5,True,"08 29, 2013",A22X7GUEMMORP8,B000URXP6E,{'Size:': ' 205'},Kimmie,"I was skeptical about ordering this lotion because I didn't think it would smell like the actual perfume. WRONG!! It smells exactly like the Original J'Adore perfume. A bottle of J'Adore lotion is about $60.00,what a savings! This bottle of lotion is a good size too. I am very very happy with my purchase, I would give it 10 stars if I could! I am totally sold on Aura Intense. I will be ordering from this company again.",Pleasantly Surprised!,1377734400,,
4975,5,True,"07 19, 2013",A3NFZN1GS1RKR9,B00W259T7G,"{'Size:': ' 250 Gram', 'Color:': ' Linden'}",Mintea,"Long lasting, high quality soap, wide spectrum of scents... Leaves skin incredibly soft and fragrant. Pricey, but worth every penny",Excellent Product,1374192000,,
3858,5,True,"08 31, 2014",A1CRH843D61QTZ,B0012Y0ZG2,{'Size:': ' 39'},Yadira Rodriguez,"Very Good
Thank you",Five Stars,1409443200,,
2182,4,False,"09 29, 2017",A2V5R832QCSOMX,B0010ZBORW,{'Color:': ' Shower Cap'},Leanne,"This is a nice shower cap that provides enough room for lots of hair.  My hair is a few inches past my shoulders, and, while it's fine, I have a lot of it.  This keeps it nice and dry, and is pretty comfy.  The print is also cute.",Works well to keep your hair dry,1506643200,,
1797,5,True,"07 14, 2015",A1UDB6NF2GI5KF,B000URXP6E,{'Size:': ' 22'},jc&#039;s princess pick&#039;s,too bad this  is discontinued,Five Stars,1436832000,,
1713,5,True,"12 17, 2015",AROYPRQ35VSAT,B000URXP6E,{'Size:': ' 281'},Meghan,If they discontinued this scent I would go postal. <3,Five Stars,1450310400,,
4554,5,True,"03 15, 2015",A2S8GHD5ZLDS2Q,B001OHV1H4,{'Size:': ' 364'},karen a davella,Started using this product from a high-end spa and was excited to be able to purchase on amazon for same price.,High end Spa quality products,1426377600,2,
1385,5,True,"12 26, 2017",A2ZZ75UB8VK31U,B000URXP6E,{'Size:': ' 25'},Bamabyrdie,Love this product because of the way it makes my hair feel and look.,Five Stars,1514246400,,
1514,5,True,"11 2, 2016",A1TYZNOET5SXZF,B000URXP6E,{'Size:': ' 98'},kimogata,makes hair smell really good,Five Stars,1478044800,,
169,4,True,"07 25, 2016",A1V0TDDAKM4T63,B00006L9LC,{'Size:': ' 1'},csrn925,"Been using this for years. Cheaper to buy this little bulk of 3 than in a single. I use these especially on humid or rainy days as I have hair that will go nuts, frizz & grow as the day goes along on these types of days. Don't use too much though because it will give a greasy look if overdone.",Good stuff,1469404800,,
3635,5,True,"11 11, 2015",A156IOMOA59X7N,B0012Y0ZG2,{'Size:': ' 7.6oz'},Amazon Customer,I always use this so was as expected,Five Stars,1447200000,,
1593,5,True,"06 10, 2016",A2I3TOK508FLX0,B000URXP6E,{'Size:': ' 1'},Amazon Customer,"Great product , price and fast shipping","Great product, price and fast shipping",1465516800,,
2183,5,False,"09 19, 2017",A2ZJPDH0YP90SD,B0010ZBORW,{'Color:': ' Moisturizing Booties'},InfoFish,"I admit it takes a bit of getting used to having socks on for sleep.  Especially if it is warm.  Which is when you need this product the most, during summer days running around barefooted.  You develop quite the thick-soled hooves!  I was able to do the perfect test as one of these socks slipped off during the night, so I had perfect data.

The foot that kept the sock on WAS smoother, moisturized, and softer.  No two ways about it.

The booties are really just all natural unbleached cotton no-show socks, thin material probably fits all sizes up to a 10.5, Womens.

I used some lovely Judith Krantz moisturizer and slipped on the socks.  A couple of hours later, one was off, I kept it off to see the difference.  And there is a difference.

I absolutely think this will be an enormous help if you have dry, cracked, and/or calloused feet.

Cold wash, hang to dry.",Works well.,1505779200,,
1629,5,True,"04 14, 2016",AL24GOJZZ48PB,B000URXP6E,{'Size:': ' 174'},S. Rae,As expected for price.,Five Stars,1460592000,,
1351,5,True,"04 10, 2018",A1NKYTRBYXO4TG,B000URXP6E,{'Size:': ' Multiset'},Casey Stark,Not drying out the skin. Leaves it clean and fresh.,Amazing product,1523318400,4,"['https://images-na.ssl-images-amazon.com/images/I/51lzfWfKPWL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51bkyg-nXkL._SY88.jpg']"
1465,5,True,"01 31, 2017",AQN8A38PJ8V41,B000URXP6E,{'Size:': ' 32'},pamela,Highly recommend,Five Stars,1485820800,,
77,5,True,"05 6, 2017",APQ1FY4E25XEP,B00006L9LC,{'Size:': ' 509'},Lisa M.,"This pressed powder goes on like silk, so light weight but covers well. I don't like to use a heavy powder that shows all the wrinkles, this one is just right!",flawless,1494028800,,
590,5,True,"03 30, 2016",A2NXR4T75E4QM7,B0009RF9DW,{'Size:': ' 16fl oz.'},Janice,"This bath gel is amazing. Silky smooth and not drying to the skin after a bath. Lathers very well. A little goes a long way, and it's totally pure and natural. Too bad the price on Amazon went up. Forced to buy else where.",This bath gel is amazing. Silky smooth and not drying to the skin ...,1459296000,,
3241,5,True,"04 28, 2018",ADW00ZRLWD3KG,B0012Y0ZG2,{'Size:': ' Small'},Walaa,I received the shampoo because I was suffering from dandruff and I was like ok lets try it and I couldn't believe the result from only just one wash. it cleared out the dandruff without drying my hair out. My hair felt smooth and Fresh after just the first wash. I tried aveda spray before but it was useless and waste of money,... because I was suffering from dandruff and I was like ok lets try it and I couldn't believe the ...,1524873600,,
4422,5,True,"03 28, 2016",AAP5XCA30G532,B001OHV1H4,{'Size:': ' 61'},Judith A.,"These are products I use regularly and am always looking for a ""good deal"" -- I feel this was a very good deal!  Quick delivery and completely satisfied!","... ""good deal"" -- I feel this was a very good deal! Quick delivery and completely satisfied",1459123200,,
4714,3,False,"05 25, 2008",AKJHHD5VEH7VG,B007V6JNE0,,Mindee Urbis,"I'm giving this three stars because it does work but the results do not justify the price.

I've been using this for over two months. Before I started I couldn't even get my lashes on a curler. They were that short. Within two and a half weeks I could see a difference. Within a month I could get my lashes on a curler.

I've used this as directed.  I did see improvement but I think there is a natural plateau to the lenght and amount of eyelashes that one's DNA will allow. I've hit mine.  Overall a good product but I can't see spending the money on it again (I got mine for 60% off and still can't justify it).",My results,1211673600,13,
5059,5,True,"08 23, 2018",AUX122XW8ONG6,B01DLR9IDI,{'Design:': ' ETA-A76D0C9755'},Amzon Customer,"Great product. I tried several products for my darkness/puffiness under my eyes, and this nel did a pretty good job so far. Do not expect miracles, but this is pretty damn close to it!",Liked it,1534982400,,
149,5,False,"10 3, 2016",A6CEOJ5ISIGRB,B00006L9LC,{'Size:': ' 281'},samantha,I love the smell of this body wash! It doesn't dry out my skin either!,Smells great!,1475452800,,
2325,5,True,"08 21, 2017",A37XI9VKWZWZKO,B0012Y0ZG2,{'Size:': ' 352'},judith m dzyak,love it. will continue to use all products from herline,Five Stars,1503273600,,
1712,5,False,"12 19, 2015",A2BWO517WH1GJE,B000URXP6E,{'Size:': ' 18'},elaine smith,"I've used this shampoo for years and loved it............. BUT.... the last bottles I bought at Big Lots were only $1.70 for 16ozs.  There's no way its worth $39 a bottle.  Who are you guys kidding? What a scam! There are plenty of other products out there that do a good job for far less money.
Use a nice conditioner (I still have several bottles left that I paid less than $2 for) and you'll still get nice results.  Bah-humbug for those scam artists trying to sell this for 10 times what it's worth.",Bought it for $1.70 a bottle.,1450483200,,
4390,5,True,"06 27, 2016",A21VGLAQKA6UXO,B001OHV1H4,{'Size:': ' 15'},Little Britches,"This is a great help for fine hair, I've used it for three years and it really makes a difference !",Really does the job !,1466985600,,
4320,5,True,"01 5, 2017",A1C13KVGOWMI6A,B001OHV1H4,{'Size:': ' 78'},Heather,Great product and good service.,Five Stars,1483574400,,
3883,5,False,"07 12, 2014",A125TMC44CJBKK,B0012Y0ZG2,{'Size:': ' B-020'},Mustang Shelly,All time favorite!!!! Wish they still carried this!!!,Five Stars,1405123200,,
2821,5,True,"12 15, 2014",A38GVFMJ2V9SRV,B0012Y0ZG2,{'Size:': ' 402'},Tamara Darr,"I love this eyeshadow.  The color is so pretty and neutral.  Everyone looks great in this shadow.  I originally received it in a kit from Bare Escentuals.  Another thing I like about it , all natural ingredients.  There is nothing in it that will harm my skin or eyes.  Makeup that is actually good for you. When I ran out I panicked.  I'm so glad I found it again.  Love it!",Beautiful all natural eyeshadow.,1418601600,,
788,5,True,"11 11, 2013",A1DFZPQPCHBYTY,B0009RF9DW,{'Size:': ' 286'},Sean Love Racing LLC,"Found this stuff in Japan and wondered if I could find it again. 3drops of it goes as far as a handful of normal soap, it stays foamy and soapy and has a nice scent!",Super lathery nice soap!,1384128000,,
3544,5,True,"04 11, 2016",A2PCUZU2NUV72W,B0012Y0ZG2,{'Size:': ' 59'},Amazon Customer,I have used this product for years and love it.,Great product,1460332800,,
839,5,True,"04 4, 2013",A2H9JIWY7JDD3J,B0009RF9DW,{'Size:': ' 100'},Milostiva,"Tired, stressed out? A shower with this will rouse your spirit.  And at the small price the best bargain in town.",a simple delight,1365033600,,
3534,5,True,"04 23, 2016",A19AWUK1MWTJEN,B0012Y0ZG2,{'Size:': ' 281'},Jan Monte,"Great lather, delicious smell and really cleans!",Love this stuff!,1461369600,,
3930,5,True,"02 7, 2014",A3RGQCA2GSFLX2,B0012Y0ZG2,{'Size:': ' 169'},self,"hard to find a lab coat the fits nice.  this one does. This is my second coat and i am not disappointed. If I need a new one, wold by again. shipping was on time.",Love the fit of the lab coat......,1391731200,,
475,5,True,"02 13, 2013",A62S8THB8S60B,B00006L9LC,{'Size:': ' 174'},Pete Lim,"~BACKGROUND~
We purchased this cape to use when my wife gives me and my son haircuts.

~PROS~
- Adjustable neck strap (works on me and my 7 year-old son)
- Good size at 36"" x 54""
- Repels water
- Appears to be well made

~CONS~
I would prefer a snap closure versus the velcro which tends to hold hair - a minor gripe though.

~CONCLUSION~
This cape has made cutting hair easier as it keeps cut hair off of clothes and contains a lot of hair so it can be dumped into the trash can and shaken out outside.",Works as Intended,1360713600,3,
5063,5,True,"08 23, 2018",AUX122XW8ONG6,B01DLR9IDI,{'Design:': ' ETA-A14D63B301'},Amzon Customer,Bought it for my mother who has dark circles and puffiness under her eyes due to allergies. She loves it and says she has notice a difference under her eyes and puffiness. I'll definitely buy some more for her.,Great,1534982400,,
2228,5,False,"08 3, 2009",A2VABJ7S3OTH4K,B0012Y0ZG2,{'Size:': ' 263'},Robin DeLu,"I purposely went online to ebay to try to find this product; when I did, I ordered 4 (for now and hope to find more later when I run out).  It has this warm, sexy scent to it - just like the name says, ""Amber Romance"" and the scrub is a perfect all-over body scrub - not too oily so you don't slip and kill yourself in the shower and doesn't have to be premixed like other scrubs.",Thrilled to find this discontinued product on ebay,1249257600,,
2841,5,True,"11 4, 2014",AE7U89M0RXP0W,B0012Y0ZG2,{'Size:': ' 17'},Kathy Meletis,Nice product.,Five Stars,1415059200,,
2498,5,False,"07 10, 2016",AAJSS6CLCYC0M,B0012Y0ZG2,{'Size:': ' 312'},J,"I am an avid hair-straightener. I bought this to serve as my travel straightener, and it will actually become my daily user. It is so sleek and nice. The plates do not grab hair, making it easy to quickly run through my hair. I love how quickly it heats up and the digital temperature gauge is great. I have thinner hair so this is perfect to adjust the heat just right. I highly recommend this product. It is compact and easy to store away. Also comes with a heat glove. Although I do not use one, it is nice to have an an option just in case. Zero complaints! I received this product at a discounted rate in exchange for an honest review.","Bought for traveling, but will use daily.",1468108800,,
250,5,True,"02 12, 2016",AIF4UQ6O6UZZF,B00006L9LC,{'Size:': ' 99'},Susan,Great shampoo.,Great shampoo.,1455235200,,
