,Unnamed: 0,overall,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,image,review_clean
2476,90378,5,,True,"01 8, 2015",A37PEFAO8V8V73,B00E20KQKI,,CINQUE,"I heard and loved and bought the one by Leanne but I heard Ms. Gladys Knight's version on Tyler Perry's movie ""The Family that preys, I had to have it. Awesome words.",Ms. Knight did a beautiful job!,1420675200,,buy leanne word awesome knight's version perry's love prey gladys movie tyler one heard family
2477,74620,5,,False,"01 4, 2014",A2GNEHDD0BK06H,B006N9ASOA,{'Format:': ' MP3 Music'},sdk,"A great song, no matter what type of music you prefer.  Right up there with ""God Bless the USA"", only pointing out love for country while also addressing our downfalls and problems.  As patriotic as it gets.",Dierks at his Best,1388793600,,problem patriotic type matter address great song country usa downfall bless music prefer god also love get right pointing
2478,143395,5,,True,"01 4, 2017",A1WBUIVSFB3E1A,B001F5EUKU,{'Format:': ' MP3 Music'},Amazon Customer,One of the best!,Five Stars,1483488000,,one best
2479,68280,4,,False,"12 8, 2010",A2KW2KWKABNYNO,B004EI3ON4,{'Format:': ' MP3 Music'},Flap Jackson,"For this soundtrack, don't think 80s, One More Time, or a new soundtrack masterpiece to cap off an already amazing year. No, think Inception-Lite, then add in some electronic beats. By Inception-Lite, I mean the music between soundtracks is kind of interchangeable, but there's clearly a more quality winner here. In fact, much of the soundtrack barrows from the Hans Zimmer school of thinking, not just the certain horn structure that was so infamously from Inception (The Game has Changed), but the strings, how the strings are arranged, the moods given off, etc. Granted, I know the soundtrack was composed before Inception ever came out, but the whole thing sounds very Zimmer-Esque.  Why is this? Well, the soundtrack may be ""by"" Daft Punk, but Joseph Trapanese did much of the orchestrations, with only the guidance of Daft Punk. Daft themselves did the electronic work. As a result, the work sounds very much like a modern soundtrack. But since Zimmer holds the example of the modern soundtrack currently in my mind, it sounds very derivitive of that for me. Not that this is a bad thing per say, but the entire score does hold an ever-present feeling of familiarity. It's mixed up by the electronic elements of course, which sound something straight out of a future nightclub, complete with weird DJ stuff, drumbeats and other tricks of the Daft Punk trade. Still, it doesn't sound amazing enough to stand on its own.  Another thing I must bring about is the theme. You know, the one introduced in the first track as a grandiose piece, comes back for a couple tracks at the beginning, then starting back with ""Arrival,"" dominates the rest of the proceedings. It's a rather simple horn piece, and it's used to great effect, but if feels like it also uses it as a crutch much too often. Introduction moment. Bring in the theme. Action moment. Bring in the theme. Emotional moment. Bring in the theme. Triumphant moment. Bring in the theme. End credits. Bring in the theme, remixed by Daft Punk. You see my point? It's a great and memorable theme, but it's a bit too simple to be as used as often as it is.  Overall, Tron Legacy the soundtrack is not bad. It's a solid effort, but suffers from the stark feeling of familiarity wherever you go. Did it really take them two years to compose this? Still it's a must-have for soundtrack fans, and if it draws in non-soundtrack fans, then I'm fine with that too.  One thing I'll say though, if the soundtrack's job was to make you want to see the movie, then they certainly accomplished that.  3.5/5 Stars","It's Not Daft Punk, But It Might Be A Daft Soundtrack",1291766400,,know feel trick drumbeat track mixed think weird score clearly much i'll effort work must-have like come theme ever soundtrack movie straight add grant electronic fine think action guidance job daft hold dj compose modern orchestration soundtrack's thing enough certainly take legacy something great remixed solid feel already compose element simple grandiose amaze infamously structure non-soundtrack must fan wherever derivitive music draw star really suffer ever-present course one fact interchangeable entire new change quality future back stark beat triumphant currently whole point kind sound accomplished used soundtrack couple first effect come bit stuff want certain proceeding school time result mind familiarity hold introduce bad etc nightclub game track arrival also still zimmer horn complete see arrange trade rest credit inception-lite per masterpiece cap year winner sound memorable dominates make han bring moment begin piece zimmer-esque i'm since trapanese overall two often mood barrow mean though emotional punk end there's introduction crutch inception go well year say example another joseph may start us give tron string rather stand
2480,152861,1,,True,"07 15, 2014",AYDMU1TNWRDA1,B00576405I,{'Format:': ' MP3 Music'},MFox8,"Way too melancholic and just no. Deleted. No style, no character, or personality, or something please?!",No no no.,1405382400,,character something please style personality way delete melancholic
2481,63789,5,,False,"09 14, 2014",A3R5LVZCQUEU6A,B00330UFQS,{'Format:': ' Audio CD'},Margot S.,love,Five Stars,1410652800,,love
2482,60125,3,,True,"05 11, 2014",A19YNFIAO5KHGP,B001UQPZJO,{'Format:': ' MP3 Music'},John T.,"By the stars given I will tell you if it was the original recording. Beware, just because it says it's a master, does not mean it's the original release of the record. They recorded them several times, or even rerecord the song years later.",Original - Most copies of this are not,1399766400,,year release record several master rerecord say later song record mean beware star record tell even give original time
2483,107896,5,,True,"05 13, 2015",A2KA5OOLO7IKYJ,B00R4PKGYE,{'Format:': ' MP3 Music'},SatMac40,Didn't watch the movie but love this song!,YES!,1431475200,,love movie song watch
2484,37197,5,,False,"09 25, 2015",A17AYAGZ7NLCT9,B00121WWXO,{'Format:': ' MP3 Music'},NANA,Love the song..great beat!,GREAT SONG,1443139200,,love song..great beat
2485,54886,5,,True,"12 7, 2014",A37553726TM67U,B001EUTW3G,{'Format:': ' MP3 Music'},Amazon Customer,Chris Tomlin does it again... this words of this song will take your breath away as you worship Jesus!,Five Stars,1417910400,,worship breath away word jesus song tomlin chris take
2486,56659,3,4.0,False,"11 22, 2008",A3W4D8XOGLWUN5,B001KQFZWQ,{'Format:': ' MP3 Music'},Michael Kerner,"There is no doubt about Beyonce' for delivering some really strong songs recently, as was the case with If I Were A Boy. But, the second single from her 3rd album I Am... Sasha Fierce, Single Ladies (Put A Ring On It), unfortunately doesn't seem to hit the feeling from the soul. It feels like a song that just feels like it tries to recapture the essence of beats she showed on the floor with Crazy In Love. Sadly, I felt a bit turned off on the song. Still, Beyonce' has a few better songs than the others like Britney Spears and the overexposed Rihanna have shown recently. But, Single Ladies (Put A Ring On It) should've drove in a little bit more.  Song: C 1/2-","Single, But Still Feels Like The Same",1227312000,,feel second britney soul crazy fierce like spear sasha song beyonce overexpose others show turned deliver feel song well unfortunately ring put floor little really ladies show love beat try single rihanna bit album felt still essence hit recapture recently case sadly doubt seem boy drive strong
2487,95131,5,,True,"11 25, 2014",A3KVOEKPELWCTZ,B00GLP4BL2,{'Format:': ' MP3 Music'},Stacia Barton,love it,Five Stars,1416873600,,love
2488,149650,5,,True,"09 12, 2014",A3BZE98FY9G5F2,B00384NH0U,{'Format:': ' MP3 Music'},Amazon Customer,"I love Celtic music and there are a lot of good oldies on it. There is nice graphics on the cover,too.",I love Celtic music and there are a lot of good ...,1410480000,,"oldie nice good music graphic celtic love lot cover,too"
2489,153926,5,,True,"01 4, 2017",A1WBUIVSFB3E1A,B005LYO1XW,{'Format:': ' MP3 Music'},Amazon Customer,Good song.,Five Stars,1483488000,,good song
2490,55782,5,,False,"11 3, 2016",AJ5V9EBLVBHAW,B001I34TGY,{'Format:': ' MP3 Music'},Robert,"These BBC recordings of LED ZEPPELIN only prove what we've known all along. This is a band that truly rocks. Whether recording in front of an audience or in the BBC studio without spectators, these guys created significant sounds back in their day. Great enough that even folks who never lived in the 1970's love this band. THE COMPLETE BBC SESSIONS is a must for LZ fans. Buy this CD and give your old copy to someone who needs to hear it!",GET THIS CD SET AND BE HAPPY,1478131200,,give day lz record folk we've sound session enough never truly create great spectator rock need recording copy whether must fan studio lead along old without lived hear buy bbc zeppelin know significant cd someone guy love prove complete back even band audience front
2491,91040,2,59.0,False,"08 12, 2013",A36R1GGNDJ0R5I,B00EH49FRE,{'Format:': ' MP3 Music'},aries_BLU,"This is a decent song. It is very on-trend with the pop music that is out nowadays, and very within the vein of KP's 'empowerment anthems'. It kind of sounds like something that was left off of Teenage Dream. I can see that this was a song made to be put in some athletic commercial,  one of the leading songs for the Olympics (and possibly World Cup) or any sporting event, due to the stomping mid-tempo beat and the sort of shout-heavy chorus. It is just kind of weird that there are so many borrowed quotes in one song (Eye of the Tiger, I Am Woman, Staying Alive, Muhammad Ali), and rhyming cliches (I went from zero / to my own hero). And upon release there was already controversey that this song relates heavily to&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Brave/dp/B00DRDSL4Y/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Brave</a>&nbsp;by Sara Bareilles. I can see this song being number one, but it lacks substance for me. Apparently Katy Perry is trying to come 'darker' with this album, but if Roar is any indication of what is to come, it really just sounds like a lackluster part two to Teenage Dream, or maybe its B-side. Also, the album art is very Lisa Frank-ish.",Generically catchy,1376265600,,"weird pop apparently maybe b-side event lack like woman cliche song come anthems athletic hero world lead sport relates perry many to&nbsp;<a due within nowadays something already possibly song vein lisa go quote music leave put really substance upon one indication part beat kp's make sara try kind sound katy on-trend stomping lackluster frank-ish shout-heavy commercial number zero sort album dream bareilles cup stay alive also ali tiger decent see data-hook=""product-link-linked darker olympics class=""a-link-normal art release heavily roar borrow teenage mid-tempo muhammad chorus two controversey eye empowerment rhyme"
2492,136114,5,,True,"12 24, 2014",A1RGJA7LQ3B5H7,B00137IH8G,{'Format:': ' MP3 Music'},John Cuellar,Another great song from Incubus that I like....,Pardon Me,1419379200,,great another song like incubus
2493,105199,4,,True,"12 29, 2014",AEN6Z8ZH80IB5,B00O8ZAX3C,{'Format:': ' MP3 Music'},SHARONDA  BROWN,I love Tamar and she can sing!!  I can't wait for the rest of the album to be released!!,Great song,1419811200,,can't love album tamar wait release sing rest
2494,149369,5,,True,"09 1, 2017",A3GXTW4OYQG1CG,B002XGFQ30,,Pixydust,A classic piece! Glad that I am able to enjoy this one at my leisure all over again.,Love this tune...,1504224000,,one leisure piece glad able enjoy classic
2495,84173,5,,True,"06 1, 2013",AJZLF3QCFD5L9,B00AHXDKO8,{'Format:': ' MP3 Music'},Thats Tso Cool,I only buy songs that I love or that my family love.  This is one of those songs.  My love of music crosses many genres and this song has a great sound to it.,Great song,1370044800,,sound many cross great song genre music buy song one love family
2496,8088,5,,False,"07 4, 2014",A20XATI73LPAS1,B000W176MM,{'Format:': ' Audio CD'},Lady D,Simply perfection!,A must listen!,1404432000,,perfection simply
2497,84192,5,,True,"03 15, 2013",A3D2HAESTLGGDW,B00AHXDKO8,{'Format:': ' MP3 Music'},Jen,"Easy to purchase and download, easy to open on my own computer and download to iTunes for my iPod! Love it!!!",Great Song,1363305600,,purchase love download open itunes computer easy ipod
2498,58741,5,,True,"10 1, 2014",A2I4RN68AYEQ5R,B001NYPOAS,{'Format:': ' MP3 Music'},gabriel guzman,great,Five Stars,1412121600,,great
2499,115316,5,4.0,False,"07 1, 2016",A1EJ9BMB058DRV,B015U2LLIW,{'Format:': ' Audio CD'},Shelley D. Bowen,"I think Dave Mustaine has arguably again matched the classic album ""Rust in Peace"" but even moreso than with ""Endgame"". This album, ""Dystopia"" sounds like it could fit in between ""Rust in Peace"" and ""Countdown to Extinction""  and to lesser extents ""Peace Sells"" and ""So Far"" at times with the way that it sounds but there is so much musical complexity and excellent songwriting and musicianship here. Dave Mustaine's voice also is wonderful on here; I prefer it to any other album he's released I think. He layers it but has a powerful, rough delivery and sometimes has harmonies mixed in lower which sounds cool. The songs themselves are each amazing in their own right and there's even an instrumental that is up there with Metallica's best ones (Orion, Call of Ktulu)). Megadeth definitely breaks barriers as far as guitar work is concerned here. This is some of Dave Mustaine's best guitar work and composition to date in my opinion. I know hype often disappoints but if you are a Megadeth fan or even a metal fan, I think you will love this album. It is a masterpiece and I am glad that I got the version that allows you to order a vinyl copy. I'm also glad that Dave could put something like this out for the younger kids and show them what true metal is (I think Slayer did a great job with keeping things going too with their new one even with a new guitarist and drummer). If you are kind of iffy about the band because of record like Risk and World Needs a Hero, never fear, ""Dystopia"" is here. Recommended!","Megadeth almost outdo themselves here, amazing",1467331200,,know mixed harmony much mustaine work arguably way megadeth like sell order fear peace rust glad true prefer powerful could songs hero composition slayer world think barrier one job time musicianship hype recommend definitely something great musical amazing date put thing record keep endgame disappoints one love new delivery lesser rough right guitarist layer iffy far dystopia drummer go kind sound fit orion copy cool version call album get metal sometimes instrumental ktulu also fan mustaine's voice even young band concern masterpiece opinion guitar kid moreso release songwriting vinyl complexity never metallica's need i'm dave best often classic countdown break excellent match wonderful risk allow extent there's show extinction lower he's
2500,87759,5,,True,"04 1, 2015",A1I3PNNXJ8YHPW,B00C6MPZE6,{'Format:': ' MP3 Music'},Charles B.,Enjoyable !,Enjoyable !,1427846400,,enjoyable
2501,153318,4,,True,"03 5, 2018",AYBQQ02X4GDTU,B005DOJ9S2,{'Format:': ' MP3 Music'},Robert Horn,Great song!,Four Stars,1520208000,,song great
2502,4712,5,,True,"02 12, 2014",A297VTPNRS7KX1,B000V66UV6,{'Format:': ' MP3 Music'},quite the crow,Takes me back to songs of days-gone-by. Enjoy driving to it. Just seems to resonate with me in some way.,Just sounds good to me,1392163200,,take back days-gone-by enjoy resonate way seem song drive
2503,39433,5,,True,"01 12, 2015",ALR8EFOWMIYWD,B00123F8Y2,{'Format:': ' MP3 Music'},bp,Such a pure voice and this song is amazing,Love this song,1421020800,,pure amazing voice song
2504,28670,5,,True,"10 6, 2014",A2RM1SXE8B4GUY,B0016BXT1O,{'Format:': ' MP3 Music'},Kindle Customer,Beautiful!,They are the best!,1412553600,,beautiful
2505,156103,4,,True,"05 13, 2014",A2XFWC1AYUQ8P5,B0085LILDE,{'Format:': ' MP3 Music'},Steady Eddie,"If one's interested and enjoys ""classic"" oldies, this is one to have in the collection.  It's one of Phil Scepter's originals.",A Classic,1399939200,,oldie one's original enjoy collection scepter's classic interested phil one
2506,113688,5,,True,"12 2, 2016",ABQ0Q5M06JXHY,B012CAS28M,{'Format:': ' MP3 Music'},abuyer,love it,Five Stars,1480636800,,love
2507,99923,5,,True,"09 23, 2015",A35OORTZ8WFNLK,B00K33OKLY,{'Format:': ' MP3 Music'},Eliza R. Campbell,A fun song I like listening to when thinking of God in nature.,Five Stars,1442966400,,nature think fun song god listening like
2508,132010,5,,True,"07 30, 2014",A3LGK02LXYMHCN,B001246G5G,{'Format:': ' MP3 Music'},John Burger,My music,Five Stars,1406678400,,music
2509,109839,5,,True,"04 22, 2016",A3H4A1QB7J8M1K,B00U3WJHCW,{'Format:': ' Audio CD'},Dave Lum,Essential for a Josh fan.  Recommended.,A very personal decision,1461283200,,recommend fan essential josh
2510,81475,5,,True,"02 10, 2013",A3ODV9A2TB7FG1,B009G8GTFM,{'Format:': ' MP3 Music'},Anthony Ramborger,I've never been into Muse but I absolutely adore this song. I even sing along to the guitar in some parts. It reminds me of Queen or Prince or something. its super great,yay muse,1360454400,,prince adore guitar never something great i've super song muse remind sing along queen part even absolutely
2511,45483,5,,False,"01 29, 2014",A3C3ZQWD7I3NB7,B00137GHF6,{'Format:': ' MP3 Music'},Trollingstone,What else can I say?  I like it also but that is not the point.  Good thing it is not vinyl.,Wife's Favorite Song,1390953600,,else also point say vinyl good thing like
2512,92996,5,,False,"11 19, 2014",A19MMJMNCJEBTS,B00FCIWQDY,{'Format:': ' Audio CD'},Edward,"This album was shipped as promise in perfect shipping order. This is a very deep album as far as the music, I would recommend the purchase of this album to anyone who likes good old Jazz.",Edward,1416355200,,far anyone good like old deep order purchase music album would recommend jazz promise perfect ship shipping
2513,169405,5,,True,"07 6, 2018",A3G8QF7A6RMI8I,B01DOO42CU,{'Format:': ' MP3 Music'},Kazoo 62,Great song even if you don't like country music!!!,Great song!,1530835200,,great music song even country like
2514,145855,5,,True,"10 9, 2014",A2CQ99W0NFVGEE,B001NTLXQW,{'Format:': ' MP3 Music'},Tab,Nice,Five Stars,1412812800,,nice
2515,34977,5,,True,"02 29, 2016",A208QEPAI30Z4G,B0011Z0XOQ,{'Format:': ' MP3 Music'},Mariem Scott,"Amazon reviews are a wonderful tool, but make little sense when it comes to music. Music is a personal thing. If the name alone isn't enough to convince you to part with your 69 cents and make the purchase or if you just aren't very familiar with the artist, it would be much more beneficial to just listen to the sample that Amazon provides and judge it for yourself. Soo....scroll up and click on the little triangle next to ""sample this song"".",Love it,1456704000,,sense click thing name make enough judge much convince soo....scroll beneficial sample review artist amazon come song alone purchase provide music would wonderful little tool familiar part triangle cent personal listen next
2516,127341,5,,True,"06 1, 2015",A38X3820MO0TAN,B000WLH0ZA,{'Format:': ' MP3 Music'},Sony XL,you're serious? you are looking at reviews?,buy this,1433116800,,review serious look
2517,157585,5,,True,"01 9, 2017",AFPGBPT9BJM88,B00ADYYZ3Q,{'Format:': ' MP3 Music'},Jonathan,Great Product!!,Five Stars,1483920000,,product great
2518,64945,5,,True,"12 6, 2014",A3QE3KFPKO0VCR,B003RNUI7W,{'Format:': ' MP3 Music'},Mel,Awesome.,Five Stars,1417824000,,awesome
2519,91968,5,,True,"07 4, 2015",APS9S7SXYS865,B00EUINFUA,{'Format:': ' MP3 Music'},Hank,Sounds like he's singing about his own kids.,Five Stars,1435968000,,sound kid he's sing like
2520,71286,5,,False,"06 17, 2013",A372YX80GGM7DR,B005CV7CNA,{'Format:': ' MP3 Music'},M. Griner,This is my go to album for night night. Listen to the samples and hear for yourself. Amazon has the most outrageously GREAT prices on their classical collections. It is more than worth the couple of dollars you'll spend!,"Relax, Go to Sleep",1371427200,,worth couple great amazon classical dollar price album spend hear go outrageously sample collection listen night
2521,156240,5,,True,"08 20, 2014",A2G128L2ORHD08,B008GVTTC0,{'Format:': ' MP3 Music'},Mr. Mark T. Schmidt,Great Song,Great Song,1408492800,,song great
2522,82448,4,,True,"01 29, 2013",A2MLUAAQFEB6WF,B009VQ1B16,{'Format:': ' MP3 Music'},Sunyee,I love the duet in this song!  Ed Sheeran's voice compliments Taylor's voice very well.  This song has very meaningful lyrics and beautiful guitar chords too!  Way to go Taylor!,Beautiful country/pop song!,1359417600,,duet ed beautiful guitar lyric chord taylor sheeran's song way meaningful taylor's go well compliment love voice
2523,605,5,,True,"02 6, 2014",A1LUGVFDKPE7N7,B000S43HH6,{'Format:': ' MP3 Music'},jjjohn,"I added this one to my mp3 collection. Pretty well known 80's song,catchy beat and lyrics makes for a great dance and driving song.",Cool Driving Song,1391644800,,"lyric song,catchy great collection song drive make one well know beat dance add pretty"
2524,8402,5,,True,"01 6, 2013",A1Q3T8F0CTP2XV,B000W1MDPW,{'Format:': ' MP3 Music'},Poe,Always loved this song and who better to sing it than the one and only Lee Ann Womack? I recommend this.,Hope you dance,1357430400,,womack song sing ann well love recommend one always lee
2525,94098,5,,True,"08 19, 2014",A11P8ZZN2NRL27,B00G2IAIVK,{'Format:': ' MP3 Music'},Tania A. Ruiz,"This song is really catchy - it just makes me want to dance in my seat. Listening to it makes me happy, not because of the words which I still don't know even though I pretend to sing them, ""Story of my life, la la la, keep you warm inside..."" lol but because of the rhythm and melody.",Catchy rhythm,1408406400,,know pretend seat catchy word song want story listen sing happy though life la rhythm make lol melody really warm still dance even keep inside
2526,64707,5,,True,"06 18, 2015",A368X6QTD8W4QX,B003NJVBPS,{'Format:': ' MP3 Music'},LS,Love it,Five Stars,1434585600,,love
2527,49949,4,,False,"04 23, 2015",A20ZVK7L91JS7L,B00138D2AI,{'Format:': ' Audio CD'},Paul S Kramer,"Product is as advertised, fast service",Four Stars,1429747200,,product service advertise fast
2528,158829,5,,True,"07 22, 2014",A3KXZMKP8KKHSV,B00BV10G10,{'Format:': ' MP3 Music'},T. Samuels,Loved this song!,Five Stars,1405987200,,love song
2529,16082,5,,True,"06 17, 2014",A2N5VE7XY18XES,B00123FAM2,{'Format:': ' MP3 Music'},J. Begg Jr.,This is a great choice for a wedding song. It can be used for many different aspects of a wedding.,Nice for a wedding.,1402963200,,choice aspects great different wed many song use
2530,36235,4,,True,"07 12, 2014",AYWQTPVYAF43L,B0011Z74B6,{'Format:': ' MP3 Music'},ANYHONYMIS,I like this. Nice beat,I like this. Nice beat,1405123200,,beat nice like
2531,95877,5,2.0,True,"04 15, 2014",A1EX5SK2PD0XLC,B00H5VZ4QW,{'Format:': ' MP3 Music'},Kenneth Sandberg,"As stated in other review, this song begins with a piano instrumental for the first several seconds, followed by several girl voices that chime in to create a pleasant, soothing type of sound.  If you like ""new age"" type of music, you will probably like this song.  It gentles the mind rather than agitates (as some rock does) it.  I also am interested in hearing more music by snowbird.",gal singers with a piano accompaniment,1397520000,,age several follow sound gentles second hear type voice chime probably snowbird state rock first song pleasant like interested mind music girl piano instrumental also soothe new begin agitate create rather review
2532,98148,5,,True,"07 6, 2015",AKVEQ72PG52LT,B00IXBOP8G,{'Format:': ' MP3 Music'},Janie,This is such a centering song!  I use it at my Book Study at Church!,Love it!,1436140800,,book study use church centering song
2533,105069,5,,True,"08 1, 2015",A22TDUQ2GM18OL,B00O6DWFW8,{'Format:': ' MP3 Music'},Caesar Espinoza,Nothing else needs to be said but great,Nothing else needs to be said but great,1438387200,,else great need say nothing
2534,81086,5,,True,"05 15, 2013",AWGR8S179B93O,B009EANFQ8,{'Format:': ' MP3 Music'},Poe,"That said, this song has all the elements to make it last in the minds and hearts of of the listening public for years to come. The melody, the message, the mix all add up to something that is greater than the sum of its parts and isn't that what all music should have?",Art is one of the most subjective things we encounter,1368576000,,mix year make great mind something element song sum listen public heart say music melody part message add come last
2535,16075,5,,True,"03 9, 2016",AHNZSUYBHWJ6D,B00123F8Y2,{'Format:': ' MP3 Music'},cosmos110,She is top notch,Five Stars,1457481600,,notch top
2536,77735,5,6.0,True,"09 25, 2012",A3EQLH3KZQ40ZC,B0083EYC4A,{'Format:': ' MP3 Music'},Doctor Bob,"Amazing song.  Amazing voice.  Too many modern female singers are strong looks, weak voice.  Not here.  Strong voice, full of emotion.  Well written lyrics, good musically.  I'm the wrong gender to really sing along and I still love it.",Wow!,1348531200,,wrong look modern lyric many female good gender i'm amazing song full sing along singer emotion write really well love strong still weak voice musically
2537,134681,5,,True,"09 26, 2016",A1SIKQ2Y1KV8ZE,B00136NKJI,{'Format:': ' MP3 Music'},Woodchips,Great quality and an excellent tune to step back into the old days.,Excelent Sound Quality,1474848000,,day excellent great step quality tune back old
2538,52906,5,,True,"03 27, 2015",A1O36GK0U01MLM,B001A7DHW0,{'Format:': ' MP3 Music'},Harry V. Scott Jr.,Wonderful oldie.,Five Stars,1427414400,,oldie wonderful
2539,154806,5,,True,"05 19, 2016",A61SYHRN53PHZ,B006KYJLAK,{'Format:': ' MP3 Music'},Hercules&#039; Mom,"Another great ""old-fashioned"" hymn album by this group. (Think I have them all now.)",Get ready for Memorial Day with these hymns!,1463616000,,group great another album old-fashioned think hymn
2540,81461,5,,True,"04 2, 2013",A23ZUK1J474V80,B009G8GTFM,{'Format:': ' MP3 Music'},Billy Jordan,Muse has a distinct sound to them and love there creativity. Such a great song! A must by for Muse fans.,Love this song!,1364860800,,great love sound song distinct creativity muse must fan
2541,112363,5,,False,"08 21, 2015",AUZZWKUAK4R2V,B00YHYIRD2,{'Format:': ' MP3 Music'},Musicfan1984,"I've been a fan since the Southtown days, so I have seen the ups and downs of the band over the years. ( there haven't been many downs) I thought Murdered Love was perhaps their second or third best album, very strong. I was super pumped for this one, and it does NOT disapoint. I will say that this may be their heaviest album, and it is mightily heavy. The story is amazing, with dialogue weaving in and out in between songs, pretty creative. I would suggest this to any p.o.d. fan, it's KILLER.",Another amazing album from these dudes. Heavy and in your face.,1440115200,,weave year second disapoint many southtown down dialogue day i've think creative third super heavy amaze since best murder story ups perhaps album would see killer suggest heavy song one fan say love strong mightily may pump band pretty p.o.d
2542,64802,5,,True,"07 11, 2013",A2D29NKMU0ETZ2,B003O3RJ40,{'Format:': ' MP3 Music'},Harrison Holmes,"Mp3 music collections have opened my ears to a lot of compositions that, because of cost, I've overlooked in the past. You'll probably already have some of this material in your collection.  But think in terms of comparing these performances with what you may already have.  Enjoy the ones you don't already have.",Essential Mendelssohn,1373500800,,performance material overlook compare probably i've collection already enjoy ear music past collection lot think term composition open cost may one
2543,167399,5,,True,"03 11, 2018",A2S4692JUQDC9,B00YD3YXI0,{'Format:': ' MP3 Music'},gr84l,"I stumbled upon this song on the radio one night and hadn't heard it in a while. Glad I did. I love, love, love this song. Nice. Laid back. Chill music. I can listen to this song every day. You can play it over and over again.",Nice!,1520726400,,day nice radio chill song laid stumble music glad upon one heard play love every back listen night
2544,161976,5,,True,"01 3, 2017",AJ103PW8DLN5J,B00GURQB6Y,{'Format:': ' MP3 Music'},Pjay,Love this song!,Five Stars,1483401600,,love song
2545,30844,4,,True,"01 23, 2013",A252UVOWRR2KPW,B000W06D5O,{'Format:': ' MP3 Music'},John E. Gabor,"...from the 70s.  I wasn't a Phoebe Snow fan, but I always liked this song.  Dowloaded it from Amazon to add to my oldies collection...",Good song...,1358899200,,snow oldie dowloaded collection amazon song phoebe add fan always like
2546,72498,5,,True,"03 13, 2013",A1LVZI3QBCW9A0,B005NMAX8E,{'Format:': ' MP3 Music'},Meagan,this song sticks in your head long after you listen to it. Pitbull and Havana Brown have a club anthem here,again anything with pitbull is great,1363132800,,pitbull head club brown song long anthem stick listen havana
2547,12270,5,,True,"12 18, 2012",A15U64VGUV6RBF,B0011Z105C,{'Format:': ' MP3 Music'},S. Carlson,"Rob Thomas has really proven that he is/was the heart and soul of Matchbox Twenty, and can match the level of intensity found in their songs even on his own. Great song.",Matchbox Who?,1355788800,,thomas twenty rob soul matchbox great song intensity find heart level really songs proven match even is/was
2548,140351,5,,False,"12 23, 2015",A1W7CKENEWWZJR,B0013FMDVK,{'Format:': ' MP3 Music'},Dot,Awesome artist singing an amazing song.,Love this song!,1450828800,,artist amazing song awesome singing
2549,80843,5,,True,"10 27, 2014",A3C1L3IUFBEYBP,B009B50VC2,{'Format:': ' MP3 Music'},Veronica Rivera,Great for my luau party!,Five Stars,1414368000,,luau great party
2550,139725,5,,True,"09 27, 2015",A1R7FZKGCUNDZP,B00138K0SA,{'Format:': ' MP3 Music'},doctor,This is a amazing cover of Sylvester B-side hit You are My Friend.,You Are My Friend,1443312000,,cover sylvester friend amazing b-side hit
2551,81777,5,,True,"12 27, 2012",A3SN77PT1CLWQ7,B009KGKF3M,{'Format:': ' MP3 Music'},Crystal R Gabriel,"I would recommend this song because it hasa good beat, and the lyrics are esy to understand and sing to.",Great song,1356566400,,understand beat would recommend lyric esy sing song good hasa
2552,99061,5,,True,"02 21, 2015",AE9RDPTHJ1XD2,B00JJOG5D4,{'Format:': ' MP3 Music'},Jos,Good quality,Good quality,1424476800,,quality good
2553,18687,5,,True,"04 23, 2015",A20ZVK7L91JS7L,B00136JL8W,{'Format:': ' MP3 Music'},Paul S Kramer,"Product is as advertised, fast service",Five Stars,1429747200,,product service advertise fast
2554,146834,5,,True,"10 30, 2014",A1BU53ZLZOWKNT,B001OGLQ7A,{'Format:': ' MP3 Music'},Mary Customer,I can love you like That is such a good song and nice to share with a friend or two.,I Can Love You The That is a great song for love.,1414627200,,nice good song two like friend share love
2555,25756,5,,True,"04 17, 2013",A3T3GLS9CH88G2,B00137VYJA,{'Format:': ' MP3 Music'},Someone Astonishing,"This is such a cute and sweet song, just like i remember it from childhood. It's just as good as I remember, too. The recording is nice and clear and I recommend it.",So cute!,1366156800,,record nice sweet childhood good song remember like recommend clear cute
2556,145243,4,,True,"04 29, 2017",A27X5H1RZZMUC0,B001NB1K18,{'Format:': ' MP3 Music'},Saved One,This is a good one. And a rare one. I highly recommend it.,A Rare Find,1493424000,,one highly rare recommend good
2557,90240,4,,True,"10 29, 2015",A1H1KYAO4JPX8L,B00DVLZMNU,{'Format:': ' MP3 Music'},Amazon Customer,"I purchased the Violin, Cello, and Piano, Lounge, Reading, and Study albums in addition to this expecting 777 different songs to enjoy.  Once I sorted through them all I found 247 duplicated songs.  Not a big deal considering it only cost me 99 cents but still disappointing.","Great music!!  However, duplicates other albums",1446076800,,cello reading sort big album addition disappoint different consider violin duplicate enjoy study purchase find piano expect lounge song still cent cost deal
2558,135292,5,,True,"10 10, 2015",A2K7GCHDI8PEDQ,B00136RGCA,{'Format:': ' MP3 Music'},Shari B.,"Beautiful Christian song. We sing it at church, so happy to have on my Kindle.",Beautiful,1444435200,,happy beautiful christian kindle church song sing
