,Unnamed: 0,overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,style,vote,image,review_clean
2857,73394,5,True,"04 17, 2017",AQM0I76KBJBXP,B0009PUT20,Kori Richards,"Very easy to use and works perfectly, no leaks!",Five Stars,1492387200,,,,use leak work easy perfectly
2858,84542,5,True,"01 17, 2017",A1AZOBLJJ5H9X5,B000A8C5QE,The Shavedbear,very good..,Five Stars,1484611200,,,,good
2859,1045009,1,True,"05 25, 2015",A2P80QL4JD89IE,B004G5GX8S,Frank Frank,"We love these, but the small says it is for 2-4 year olds. My recently 2,not overweight, kid can't even squeeze into it. Not even close. Our almost 5 year old fits into the 6-10 one (not sure if that is medium or large)",Small is not 2-4,1432512000,"{'Size:': ' Large', 'Color:': ' Blue/Silver'}",2.0,,can't recently overweight large say sure almost old kid fit one year close love medium old even squeeze small
2860,118307,5,True,"08 4, 2016",ARRYYCEU5T0WV,B000E3C3OE,Distortus Maximus,"Cant recommend these enough. You have ppl b*tchin about losing space with these new models but it is so, so minor you really can't tell. I fit all my old boxes lures into it perfectly fine and it was pretty jam packed before. Just had to position things a bit differently. But these new pro-latches are awesome! Much more durable than previous generations and easier to get open when you need to but plenty rigid to keep them closed when you need them to. Will be buying more as i need them.",Cant recommend these enough,1470268800,{'Size:': ' Single Pack'},,,can't differently rigid box get close easier durable b*tchin enough perfectly much losing fit buying bit generation jam awesome old cant previous lure recommend pack pro-latches space minor thing really position need fine model new tell ppl open keep plenty pretty
2861,193745,5,True,"05 18, 2015",AF4S45N5GTFEI,B000JIME2A,Curtis Adams,Im over 6ft 300Lbs and it fits,Big and Tall will work for All,1431907200,{'Color:': ' Black'},,,fit im
2862,275856,5,True,"09 23, 2013",A3EP3TIZYWTJHN,B000PWARFQ,rod2dknee,I really like these mark 4 rings by Leupold... They make some of the finest products out there today and this one is no exception... I have a Leupold Mark 4 LR/T scope and these rings and this is a very nice combination in my opinion... If you want quality it comes with a price... Why would you buy an expensive scope and then put some cheap rings on it is beyond me... This is my 4th pair of these rings and i am very satisfied to say the least with them... I know when it comes down to that shot for me that i can count on the reliability and durability from these rings... Thanks Leupold for another awesome product...,American Made Quality,1379894400,,,,least know count opinion product beyond nice exception fine make durability today reliability shot come price combination want awesome cheap like would put thanks ring really buy pair one say mark scope satisfy lr/t another quality expensive product leupold
2863,2250409,5,True,"07 1, 2016",A2KLFMYHELLDRG,B0150BPWCO,Theresa Lester,Lots of room! Super comfy to wear. The yoga mat straps are adjustable buckles which is nice. I can't wait to use it this weekend hiking and out on the river. Would definitely recommend,Super comfy to wear,1467331200,,,,wear can't nice wait comfy definitely adjustable hiking use super yoga weekend mat strap would recommend buckle room lot river
2864,1677826,5,True,"01 9, 2015",A1C4JASF5KH46Y,B00G2RN48U,J. Williams,Great 18oz mug and the logo sticking out away from the cup isn great.,Five Stars,1420761600,,,,stick mug great away cup logo
2865,745488,4,True,"04 7, 2015",A3QCZ5CAVNF0MU,B001MWRS4G,Arizona Phoenix,"Overall it works fine, but I just can't give it 5 stars.  And for good reason, I believe.  Flaw #1: they fog up a bit faster than other goggles.  And remember, this is an anti-fog pair Flaw #2: to adjust the straps on the sides of the ""eyes,"" you have to first create slack on the outside, then adjust the inside.  Meaning the straps overlap through the typical plastic housing you often see with goggles, helmets, etc.  The pictures show the instructions, the goggles, and the packaging/label.  There is also a picture that shows this pair against another popular Tyr model.  If not for the fogging up issue, this would be a really good product, even with the pain in the butt adjustment mechanism.  Only because you only have to adjust so many times...  Thanks for reading!",Four Stars,1428364800,{'Color:': ' Blue'},4.0,"['https://images-na.ssl-images-amazon.com/images/I/71jfLA2jMAL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71lfA2+KtiL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/716TGBBdEbL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71k0LGasrhL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71I2opRC2JL._SY88.jpg']",give plastic reading butt fog model helmet thank fine product create meaning time can't packaging/label many eye fog pain star faster really overlap picture pair issue popular reason believe goggles good instruction side outside first bit housing remember anti-fog would etc also slack work see even inside tyr adjustment show overall often typical strap flaw adjust mechanism show another picture
2866,1669743,5,True,"09 6, 2015",A2L36MF6SLKIJC,B00FPQVCWO,Austin Conner,Shoots awesome in my benjamin xl1500,Five Stars,1441497600,,2.0,,benjamin shoot awesome
2867,600417,2,True,"04 1, 2015",A1GFV765XOM10G,B0017D10WQ,Rydell,"Cheap quality, paddle is slightly bowed,  wood has a slight rattle sound. Ball is hollow bounces like a warn out tennis ball. It was a cheap price, so I guess I get what I paid for, and it's made in china so what do you expect. At least if I loose it at the beach I won't cared. I you just want something cheap to use for a weekend this would do the trick.",Low quality.,1427846400,{'Color:': ' Natural'},,,least slight get wood tennis sound hollow expect something use slightly price want cheap like weekend beach paddle warn ball would pay rattle bounce trick guess loose quality care make china bow
2868,90311,5,True,"11 5, 2017",A2L1VUYHL67133,B000B6ACGA,Jerry Zimmerman,great for card players,Five Stars,1509840000,,,,card great player
2869,2694147,5,True,"10 20, 2016",AL4DLMPRYKXDL,B00DN5Y2OE,Amazon Customer,"These come UK style, Left hand lever controls rear caliper, Right hand lever controls front caliper. Other than having to switch them, they are performing properly.","These come UK style, Left hand lever controls rear ...",1476921600,,,,lever hand style switch leave rear come caliper uk properly control perform right front
2870,2811746,5,True,"10 18, 2017",A3AC5CHWVNXIQX,B018SVSK36,mfmayes49,works great with my Topeak Explorer Rear Bike Rack  and NiteRider Sentinel 150. Fits perfectly,Great mount,1508284800,,,"['https://images-na.ssl-images-amazon.com/images/I/71q48mqRDsL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71Rz0Uv0f+L._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71WfzJL674L._SY88.jpg']",rack great topeak perfectly niterider fit work rear sentinel bike explorer
2871,116731,4,True,"05 20, 2015",A3CQA9S058SZST,B000DZF6WO,Mark,well padded and well made,Padded,1432080000,,,,well make pad
2872,282157,5,True,"05 7, 2014",A2Q4NQLJEMFC3S,B000QSWAUO,Wring,"These rim strips work nicely, but do stretch them out for a few minutes before applying to your wheels. I run my Continental City Ride II Reflex Tire, Black, 26 x 1.75cc tires at 58 psi.","These rim strips work nicely, but do stretch them out for a few ...",1399420800,"{'Size:': ' 26x20mm', 'Color:': ' Blue'}",,,apply rim ii black city psi work tire minute wheel nicely stretch run tire continental ride reflex strip
2873,740622,5,True,"05 31, 2017",A9N0QC7BZNCE4,B001M66VUE,Allison,I really like these. I am a pediatric physical therapist and these are great. The pictures are clear and the descriptions are short and clear. I like that it has beginner and intermediate and advanced counts right on the card so the kids don't blame me for choosing the repetitions. It also makes it into more of a game that they are doing the exercises.,These are great,1496188800,,,,repetition kid short great card pediatric blame like description advance make really also game exercise therapist intermediate clear count beginner right physical picture choose
2874,1819956,5,True,"06 26, 2016",A2KOOP6BCN49Y6,B00K6WXHCA,Don S,Thumbs up!,Five Stars,1466899200,{'Team Name:': ' Seattle Mariners'},,,thumb
2875,2600040,1,False,"07 5, 2015",AQMCWKD04OQDJ,B004AH6ISW,Amazon Customer,"I've owned two FT80 monitors - this model was my second. I like the product but both units failed unpredictably. My first, the model with the back screen, went blank one day at the gym. No warning at all - such as a low battery. I always keep a spare battery and replaced it at the gym. It started working and then again went blank. I made sure the battery was placed in it correctly - this was not the first I had replaced the battery. Regardless - the unit died. This model was the second I purchased. Worked like a charm until I slightly got it wet - I put my hand under the water (maybe a foot deep for a minute or two).  I was going to take a swim in the pool but the cleaning guy showed up and I had to get out.  When I got out of the pool, The heart rate monitor said weak signal from the chest sensor. I replaced the battery in the chest sensor no change. Then I change the battery in the heart rate monitor and again no change. It was then that the heart rate monitor went blank, it was then again that replaces battery. The heart monitor went blank, showed me an hour glass, reset itself and lost all of its memory.  After replacing battery several times started working but I can no longer read the heart rate monitor or the foot pod that I have.  It seems to me that polar has designed the product I swear on purpose that is so sensitive that it forces you to have to replace it after so many uses for exchanges a battery. I take care to make sure that the O-ring seal is seated properly not pinched her cut to make sure that the water resistance of the product isn't compromised and yet I've had two heart rate monitors that have failed me.  If you read the FT 80 users guide it tells the watch is ok tossing with, but don't use the buttons - WTF. What would you make a watch if you can swim with but you can't use the buttons ?!?  Went to use it if you want to switch them out of the display to see another type of report during her workout ??  Long story short there's better heart rate monitors from polar and other companies. How much the Apple Watch becomes water resistant they will destroy this entire market so hold out if you can I am!!  The polar customer service was somewhat disengaged on the phone and really didn't give a damn that this all happened - very poor customer service. They told me I can pay 150 bucks to repair the watches :-) I can go on eBay or Amazon and find it for less. Talk about a company that has no idea that they're about to come to an end.  I've drawn this conclusion as I have been working in business development for the past 20 years and I've seen this text mistakes made by companies that don't see the end around the corner it's symbolic in the culture which is present in the customer service interaction.",I like the product but both units failed unpredictably,1436054400,,,,give second apple phone guide pinch exchange much reset force hand i've maybe foot use buck find long somewhat customer wet like say model service ft development start market pay come properly swim symbolic product regardless destroy culture user show glass time hold battery unit charm can't get replaces several many poor tell button company disengage seem take change happen sure slightly sensor unit toss go correctly deep seat long place read good less ok put see really replace rate one conclusion resistance replace entire business back memory make pod cut low repair go own lose company wtf type work signal warning monitor first workout amazon hour polar minute want sensitive ebay compromise died watch display screen interaction switch purchase failed get heart would draw present blank corner talk spare weak see water clean report day monitor year purpose idea make swear design text short pool past around becomes two work unpredictably yet story mistake seal gym resistant end there's go chest always tell another damn watch o-ring they're use keep guy care replace
2876,2325367,5,True,"06 25, 2017",AW1LQJELAKKKM,B018K14204,candy,"nice product, no leaks to note",Five Stars,1498348800,,,,note product nice leak
2877,835789,5,False,"10 21, 2014",A3JN21DEJD0D8J,B0028EBX4I,Rafael Castillo,Excelente,Five Stars,1413849600,"{'Size:': ' Large/X-Large', 'Color:': ' Matte Black'}",,,excelente
2878,2565314,4,True,"11 14, 2013",A2QR4TK3BDEY3K,B001Q23VAW,Mike XYZXYZ,These bars look good and the quality is good and they are comfortable to use. The only problem I had is that the inside diameter doesn't allow use of bar end shifters which is what I wanted to use so I gave them to a friend of mine who has an old bike with bars like these on it but his are old and rusty so he was glad to get these new shiny ones.,nice bars,1384387200,,,,shiny get rusty good allow problem diameter comfortable use bar bar want mine old like look end glad friend new shifter quality one inside bike give
2879,2311231,4,True,"11 18, 2016",A1WKXWNHDFR42Y,B017VINV04,Jonathan M. Scott,Make sure you look at tje length on these. Otherwise nice hook.,Functional but small,1479427200,{'Color:': ' Black'},,,sure look hook otherwise nice length tje make
2880,1532060,4,False,"02 6, 2018",A2W9I628I6SE1U,B00C86CX04,Kort,"This ""jar of darts"" hits a good price point for friendly play. At 17 grams, I find them a little light, but they're ideal for electronic boards. They have a good balance, hold together, fly true, stick well, and the knurled shaft is easy to grip and throw. I've also tested them on my Sisal DEAD ON Viper board and have yet to have a bounce out, but I am careful to throw them with enough force.  While these won't replace your premium darts, if you want a lot of good darts at a lower cost, then you'd be hard pressed to find a better deal than the Fat Cat Jar. Yet another value product from GLD.  ~ Kort",Quality Soft Tip Dart Value Pack,1517875200,{'Size:': ' 17-Gram'},,,bounce hard hit find i've premium value board true ideal dart electronic product cost cat hold enough fat careful force kort well little friendly jar dead play balance replace lot deal point fly viper good together knurled price light want test also easy press shaft stick gram gld yet board well they're throw another low grip sisal
2881,1602068,5,True,"05 20, 2016",A33V5NC18PDRZI,B00E0LGHUW,Kindle Customer,very happy with the quality,Five Stars,1463702400,"{'Size:': ' Small/Medium', 'Color:': ' Shamrock Green'}",,,happy quality
2882,263029,5,False,"11 26, 2011",A2QTXCVYOU6WEO,B000P3WPKK,Mark D,"I have purchased several of these, from various Wal-Marts with prices varying from 9.96-11.97. A great box to keep your guns dry, clean and unscratched while traveling to and from the range or field. Plenty of room for several pistols or a couple guns and ear and eye protection.. the foam is easily replaceable with craft foam from Hobby Lobby if you mess your up. These are no substitute for a safe or metal lock box as these are easily opened by a determined child.",Great Value,1322265600,,3.0,,replaceable several substitute child couple gun great field wal-marts ear clean price easily vary pistol protection range purchase box lobby mess travel dry various eye safe metal craft lock determine foam unscratched room open hobby keep plenty
2883,2603436,5,True,"04 28, 2018",A2JK63ITXLOTB,B004GZ96VO,John G,"These hold the Largest Pistols safely. Make sure you know exactly where you want them placed on your carpet lined safe because the hook and loop hooks are aggressive. After a couple of months, everything is in place. This is a great way to free up space in the safe!!",Extremely Strong and a safe option of storing pistols inside the safe.,1524873600,,,,know aggressive free make sure large couple safely great want way month pistol place lined safe space carpet everything loop hook exactly hook place hold
2884,1456145,5,True,"10 1, 2014",A2QJA0I3312EF5,B00AU6DAX8,George Robertson,Excellent product,Five Stars,1412121600,{'Size:': ' 100 Grain'},,,product excellent
2885,2683871,5,True,"07 13, 2015",A3DYGILCOYISY8,B00C5IUM8U,Alton Morris,good survival tool to catch fish.,Five Stars,1436745600,,,,tool catch good fish survival
2886,2599073,5,True,"12 25, 2012",A1XAW2EOPO0YY3,B0047VH89O,Tokyo Joe from the Alamo,I have been using these Great gloves for my cold weather rides and they are holding up beautifully. Up to now it's only gone down to like 32 degrees on my coldest ride and that was only one day.  They keep my hands dry and warm as well as having nice amount of gel in all the right places.  Highly recommend!,Great gloves for the colder weather ride,1356393600,"{'Size:': ' Medium', 'Color:': ' White/Grey/Black'}",,,day nice hold ride cold great amount gel hand like highly weather recommend dry place warm use one well gloves go cold ride keep beautifully degree right
2887,1002696,5,True,"03 10, 2013",A2AB9872T6WF8I,B0043U0Z4Y,Jon Butler,"Well made, smooth inside without slipping, breathe well.  Very happy with them so far though I have not done any real distance in them, mainly local trails or just with trail shoes around town.",Great socks,1362873600,"{'Size:': ' 11-13 (Shoe Size 9-12)', 'Color:': ' Navy'}",,,distance local far trail trail around real smooth without happy though slip breathe mainly shoe town well do make inside
2888,189987,5,True,"07 3, 2014",A3F7AW83X0JF97,B000J26CWE,jhonny,good,Five Stars,1404345600,"{'Size:': ' Small', 'Color:': ' Black'}",,,good
2889,1209494,5,True,"02 23, 2015",ABUS9417XDP3P,B005UAFH3A,JimG,I use the mat under my Jungle Gym XT straps. Heavy duty so it doesn't slide around. Works great.,Great mat.,1424649600,,,,duty great use around xt mat strap gym slide heavy work jungle
2890,109344,5,True,"09 13, 2014",A21L34HNSICJ5K,B000C0SRI0,ted racheau,"I bought two of these at the same time to train with, one for each hand. Good feel and balance, well made and sharp. Very happy with the purchase.",Good feel and balance,1410566400,,,,good buy hand feel two train time happy purchase one well balance make sharp
2891,2367398,4,True,"02 26, 2018",A1H53PKB8I4FG8,B01APG0VFC,deansplc,"I got this air rifle earlier today. I have been banging away all afternoon trying different combinations. I can tell you already that it is an accurate, hard hitting air rifle. The trigger is good and the fit and feel is excellent. The only reason I haven't given it all five stars is because the Scope didn't even make the third shot before the Cross Hairs began turning. Instead of vertical/horizontal, they are now half way in between. Air rifle scopes take a real beating so I figured this would be the weak link. I'm replacing the Gamo scope with a good quality 4 power scope from another supplier. All this being said, I believe the rifle is worth the price even with the under achieving included scope.","Great Rifle, Bad Scope.",1519603200,{'Size:': ' .177 Caliber'},3.0,,away hard power air shot way say half take today already different third achieve feel real vertical/horizontal combination earlier trigger star replace include cross scope tell quality try reason believe good worth fit accurate price beat turn get afternoon would begin link weak figure even five gamo rifle make supplier i'm hair bang instead excellent scope hit another give
2892,2530573,3,True,"02 17, 2016",A13Z53NJQIYRVD,B00119MUZC,Gerald L. Muffoletto,Too much sweating.,Three Stars,1455667200,{'Color:': ' Stainless Steel'},,,sweat much
2893,1130064,4,True,"07 6, 2016",A3ALO1JQ6V4IPM,B005281N1K,Timothy Ennenbach,"Works very well.  Molle straps work great with a backpack that I have as well as a molle-compatible shoulder bag.  I do wish it was just a bit wider as I have a 32 oz water bottle and a nesting cup that I like to use with it.  It is really difficult to get the cup in and out, but it works.  If it was just a bit wider, it would be perfect (the reason for only 4 stars right now).  Everything else about it is great.  The pouch on the front is just large enough for a pocket-sized survival kit (Doug Ritter PSP), a small, zip-lock bag with first aid supplies, and a small bottle of bug spray.  I did add a molle-compatible pistol mag carrier for my multi-tool and now it is a fully-contained kit I can throw over my shoulder and go.  I plan to weave a shoulder strap out of paracord for it soon.  Overall, a very good bag.","Great bag, but could be just a little bit larger.",1467763200,{'Color:': ' Tan'},,,mag use work like backpack supply add multi-tool perfect nest get bug enough paracord molle great star really bag psp zip-lock right survival reason spray soon good large first bit aid would cup everything wider carrier bottle work water plan strap front else oz difficult pistol overall ritter pocket-sized strap doug pouch kit fully-contained go shoulder well molle-compatible throw weave small wish
2894,2353731,5,True,"04 29, 2016",AQEUYYVNFT5F3,B01A4CG3PE,J. More,"I was doing work with a $7 wally world yoga strap before, which was more like a glorified belt that tore up my hands. This strap is awesome as it has several loops to grab, which is great for limited flexibility, and I think it will be useful when I gain some flexibility as I can grab onto different loops. This is made of seat belt material, but it's not 'sharp' on the edges, it's smooth and doesn't dig into your hands. It feels very robust. It came with an insert of stretches that are great, it actually explains everything, including what you're supposed to feel and where -something not often noted when you get an insert of 'moves'. Additionally, Gravity Fitness follows up with some emails after your amazon purchase. They send you PDF attachments of the exercises as well as a link to their website 'vault', which has even more useful information, downloads, etc. Overall a very positive experience and I'll follow up if that changes. I went through all the exercises last night.","Robust materials, strong, versatile, and excellent customer service",1461888000,{'Color:': ' Green/Grey'},7.0,,wally send noted i'll gain onto work email belt smooth like come positive dig actually world think useful fitness night last tore insert get attachment follow several something great feels different hand feel yoga go additionally glorify gravity website exercise explain change downloads make sharp material limited stretch amazon robust flexibility purchase information everything pdf etc suppose link vault even edge strap grab move seat experience overall awesome often include follow loop well
2895,1798258,5,True,"11 14, 2015",A1BD4SQ7OLTRBY,B00JJ2VPPO,Katie,"Worked great, I have hiked about 100 miles so far with no complaints.",Five Stars,1447459200,,23.0,,great complaint far mile work hiked
2896,2594408,5,True,"02 27, 2017",A2FVE1P5YERMRD,B003WHDOQU,don,very nice.light weight.,very nice. light weight,1488153600,,,,weight nice.light
2897,2785866,5,True,"08 4, 2017",A10C5DO7RZHQM7,B00YO4XLN6,Kate,These are fantastic - I have many colors.  My go-to for winter running.  Great venting.,perfect running shirt,1501804800,"{'Size:': ' Medium', 'Color:': ' Aurora Purple (767)/Reflective'}",,,winter great run fantastic many color go-to venting
2898,648303,3,True,"12 14, 2013",A32XG564YNF13O,B001BA47CA,Luftwaffe2120,"Serves their purpose, I don't like how the straps are not adjustable, so when the elastic weakens these are going to slide right off. I haft to pull the Velcro all the way over to get a tight fit but this in turn also make them easily come off. But, for now they will do.",Serves thier purpose.,1386979200,{'Color:': ' Black'},9.0,,tight pull get elastic go purpose make adjustable fit way like serf strap slide come also velcro haft turn right weakens easily
2899,1503947,4,True,"01 29, 2015",A1RK3KAVUWLY49,B00BLPBSXG,James Ha,Worth every cent. You can buy better but the is a great deal,Deal,1422489600,,,,worth good great every deal cent buy
2900,2213415,5,True,"11 26, 2016",AJPEFZ60ZJKDQ,B012LO1CAO,KHat,"Great socks, comfy and thick",Five Stars,1480118400,,,,great sock thick comfy
2901,998120,5,True,"06 27, 2012",A31GDXOH0ASV7R,B00435IPFK,Amazon Customer,"<div id=""video-block-R2GD616K4PHYQ"" class=""a-section a-spacing-small a-spacing-top-mini video-block""></div><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/A1YiYcQrEDS.mp4"" class=""video-url""><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/81WLSickjWS.png"" class=""video-slate-img-url"">&nbsp;I ordered this light and It arrived in 3 days. I mounted it on my bag and went for a ride. Love it, I wish I had ordered one more. I want 2 of these, one on my bag and the other on the small right side bar.",Great light,1340755200,"{'Size:': ' One Size', 'Color:': ' One Color'}",11.0,"['https://images-na.ssl-images-amazon.com/images/I/616qZVxUw0L._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61VdmL83gwL._SY88.jpg']","class=""video-url""><input arrive a-spacing-small name side class=""a-section type=""hidden day bar light want go a-spacing-top-mini order mount bag one video-block""></div><input love right class=""video-slate-img-url"">&nbsp;i ride div small wish"
2902,2802676,5,True,"03 19, 2018",A1FLJCHN5CG5M5,B015U3KX2G,Da Lowrider,I have tons of these because they work and they are fast target acquisition,Don't look further for a Combat Gunsight.  You're in the right place.,1521417600,,,,ton work target acquisition fast
2903,1671972,2,True,"07 2, 2015",A1FD2RKB01C9DG,B00FSDPONW,Dave,Very  helpful  when walking,Very helpful when walking,1435795200,"{'Size:': ' 55""', 'Color:': ' camo'}",,,helpful walking
2904,1107939,5,True,"10 21, 2015",A2U96QMR7R2FH3,B004X55L9I,Shane S.,"Spectacular.  Due to health issues I was not aware of at the time, I would power through fluids during the day.  I needed to drink more water at work and wanted to drink less\no sodas, but I like my water really cold.  The machines at work would barely chill water due to constant use.  I found we had ice machines on a couple of floors in the tower, but it was too big of a pain for individual glasses.  The ice is also the very small cubes which melt fast.  I got this and would fill it half full with those small ice cubes and then water.  I could refill it twice on my floor, the only slightly cool water speeding up the melt, but while it was on my desk it would hold that ice very well once the temps stabilized.  I have left it overnight with just ice and have hardly any melt.  I have left it overnight with aruond 25% ice and 25 water volume and still have a lot of ice when I get in the next morning.  Now, I have not carried this around, like in a backpack, so not sure how good this is at not leaking.  Other than carrying it by hand between floors and sitting on my desk, it does not get beat up and tossed around.  I am also careful when closing it, so the lid has held up well and no issues with the ring on it.  I really like this!  The stainless liner might bother some people, and sometimes it somewhat annoys me as I would rather have my ice water from a glass container, but for keeping things cold over a long stretch, which a large volume container, this cannot be beat.  I turned a workmate onto this and he and his wife both pick up smaller versions of this and enjoy them as well.  His wife was really amazed at how well it would retain ice over time.",but I like my water really cold,1445385600,,,,hold overnight power fill close cold chill hand use onto work refill somewhat enjoy like retain floor backpack fluid desk glass could half liner might amaze health carry glass hold next turned get due barely annoy pick big sure careful slightly melt leak want pain stretch wife long find leave ring floor thing really machine keep sodas beat lot need morning drink good twice large couple cube sit version hardly cannot full cool time workmate stainless get carry would toss sometimes issue also still tower lid small water aruond fast day aware ice container volume stabilize constant bother around speed spectacular people well individual less\no temps small rather
2905,635678,5,True,"03 4, 2015",AU7Q9UXFQJV2D,B001ANCI74,urbana,Nicely balanced blade.  I bought it for the fact it was in modern warfare and I own an HK USP 45 to boot.,Nicely balanced blade,1425427200,,,,modern buy blade usp nicely hk balance warfare fact boot
2906,1593652,5,True,"09 30, 2016",AY7UXP0P7TYNU,B00DRAEMO0,bnpruitt,"I love the fact that they are adjustable and my daughter loves them. They are a little hard to get on at first, but once you figure it out they're tons of fun!",My daighter loves them!,1475193600,"{'Size:': ' Medium(11-2)', 'Style:': ' Fun Roll Girls Medium'}",,,get hard ton adjustable first love fun little fact daughter figure love they're
2907,534895,5,True,"06 20, 2015",A1U4V0MWXAC3T5,B0013IWT84,Brandon80,Great product. Very sturdy.,Five Stars,1434758400,,,,product great sturdy
2908,1416849,5,True,"04 8, 2016",A2FB0ZIR9RKAI9,B009ZN61D8,bobo labonski jr,Works great,Five Stars,1460073600,,,,work great
2909,1657581,5,True,"04 26, 2015",A4M4OX6EX82D0,B00FFADO8A,Amazon Customer,Keeps cold cold and hot hot. Durable construction.,Nice mug,1430006400,{'Color:': ' Midnight Blue'},,,cold keep construction durable hot
2910,1860161,5,True,"03 15, 2016",A3CFHXWS3VI4XH,B00L5N3QUM,marcus,"I bought two of these, one for my Mini 14 and another for my .17HMR. I have had them out several times an they function just as would be expected! they attach easily and remove quickly if necessary. They have pads on the inside so you don't have to worry about your stock being scuffed. Great Product! Thanks!",Worth it! This is exactly what I was looking for!,1458000000,,,,remove several bought quickly great stock scuff two worry would thank pad one expect another product function mini necessary inside time attach easily
2911,2808376,5,True,"06 7, 2018",A30N8BXBDNFJM6,B017SSPCC2,dan,Glad to have it,Becko adjustable waist trimmer,1528329600,{'Color:': ' Blue'},,,glad
2912,1828953,5,True,"04 15, 2016",AX63NZIF0PN8T,B00KFILTWU,Fi,"Great selection of fitness bands, they are great quality and super strong.",Super strong,1460678400,,,,great strong super fitness quality selection band
2913,2322265,5,True,"01 9, 2017",A1DKJU1Q9JKEVP,B018F06JB0,Amazon Customer,"The jacket was really nice. I only returned it because I had made a mistake when I had read the colors, yet I have ordered a different one, same size - in a different color. Dependable Seller. Great product. Excellent experience. ",Under Armour makes living in Ohio possible! ,1483920000,"{'Size:': ' Small', 'Color:': ' Crystal (960)/Black'}",,,mistake nice jacket experience great color different color yet size excellent read order dependable really one seller product return make
2914,2679897,5,True,"09 5, 2015",A37Q04CDKPVSZN,B00BMFRBG8,MJG,Excellent product with a wide variety of uses. Definitely recommend!!!,Five Stars,1441411200,{'Size:': ' 1-Gallon Bucket'},2.0,,definitely wide excellent product recommend use variety
2915,2525284,4,True,"11 13, 2017",AV7PGWGK8A0YL,B000V85HFO,Leon J. Kloeppner,good,Four Stars,1510531200,{'Color:': ' Black'},,,good
2916,1849991,5,True,"01 13, 2018",A2OULELIDSTO00,B00KX5A7NW,Kayak King,"Wonderful and very strong cart. The Kickstand broke within a week. It is made of weak plastic and soon snapped so we use an empty soup can that fits perfectly but needs to be with the cart all the time. Despite the broken stand, the cart is VERY strong and we love it!",Sturdy Strong Cart,1515801600,,,,snap cart soon plastic within perfectly use need break soup time empty wonderful fit break week despite love strong weak kickstand make stand
2917,1925025,5,True,"02 27, 2017",ABAPCMMTLEUW8,B00NAGX22O,Michael kinsella,Works great on my Magpul stock.,Five Stars,1488153600,,,,great stock work magpul
2918,106779,5,True,"03 21, 2015",A1BSZBNENZPU9R,B000BTNX40,Gary S.,Maxpedition quality product. I keep a Leatherman Surge in one pocket and the Leatherman Bit Driver and Bit sets in the other and it works perfect.,I keep a Leatherman Surge in one pocket and the Leatherman Bit Driver and Bit sets in the other and it works perfect.,1426896000,{'Color:': ' Khaki'},,,leatherman surge bit pocket driver set one product perfect maxpedition quality work keep
2919,2540515,5,True,"11 2, 2016",A7HZFB76NZC3O,B0016SRAEY,Moose,Good fitting grips.  Very happy with them.,1911 grip review,1478044800,,,,happy good grip fit
2920,1140620,5,True,"10 23, 2015",A3EYQZDYOLLA48,B00557MLRI,franklin hanson,The most amazing cleaner ever! I bought this size so I could put some in a ultrasonic cleaner and clean a few firearms on a recordation. It worked so well I cleaned a .22 that I thought was just dirty it did better than any CLP I have used previous. my AR I have done 3 times and as promised each cleaning gets easier and faster with less product. made my handguns run better than ever. love the stuff will buy it again absolutely.no smell won't ruin wood or rubber either.,best firearm cleaner on the market by far,1445558400,,,,wood firearm easier ruin buy clean worked use either time think absolutely.no dirty amazing clean recordation stuff rubber well size ever previous less run put ar faster smell could buy well do handgun promise get product ultrasonic love cleaner make cleaning clp
2921,372384,5,True,"05 4, 2013",A3Y4Q128WN9FA,B0012Q2S4W,MrPsctt,"It works great on scuba dive masks if you wash off the manufacturer's chemical coating inside the glass with a non-gel toothpaste or non abrasive cleaner. If you are using it on swimming goggles or motorcycle visors, the acrylic plastic will repel the antifog liquid. Make sure you wash the plastic well with liquid soap, only spray a bit over and clean it with a damp cloth, don't wash it off completely. It may give you a couple of hours of no fogging. But remember this product is made for glass.",Works like magic,1367625600,,,,give soap mask manufacturer's motorcycle visor spray goggles plastic repel non-gel make sure couple great toothpaste bit acrylic clean wash liquid remember swim fog cloth hour chemical coat dive abrasive use well product completely damp may work scuba clean make glass inside antifog non
2922,942245,5,True,"12 19, 2016",A1YA15MT3VIN4D,B003DR0SEK,Ronnie H.,Great product.......,Five Stars,1482105600,"{'Size:': ' OSFA', 'Color:': ' Black'}",,,product great
