,Unnamed: 0,overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,vote,style,image,review_clean
2590,442124,5,False,"11 13, 2016",A22S7D0LP8GRDH,B01GOK34SO,Jacob and Kiki Hantla,"I use my XBox One S to control my cable receiver and to stream TV/movies on my theatre projector. Using an infrared blaster and this, I can easily pause, play, change channels, and really do anything else that the xbox controllers can within the menu area of the XBox One. The remote automatically calls the commands that the XBox sends out via the infrared blaster to change the channel on cable box. This worked out of the box without any setup. I could not get the volume function to work. I'm not sure if this is a limitation of the remote, the Xbox, or my receiver.  The remote feels good in my hands. There are some reviews stating that it feels light or cheap feeling. I honestly disagree with this assessment. It does not feel cheap to me at all, but rather (apart from the volume issue) does exactly what I would want it to do.  Before you purchase, you will likely want to consider the XBox One Media Remote which at the time of writing this review cost $5 more. The XBox one media remote is a bit smaller and more compact but is missing some of the buttons that the Talon Media remote has such as the A, B, X, Y button and the number pad. I have purchased the XBox One Media remote as well. I prefer the feeling in the hand of the XBox remote by Microsoft, but I prefer the functionality and lower price of the Talon. Thus I recommend The PDP Talon over the XBox remote by Microsoft",I Prefer This to the Official Microsoft XBox One Media Remote: More Buttons & Lower Price,1478995200,3.0,,,feel review disagree via pdp menu command blaster channel use hand remote work talon button pad xbox automatically recommend prefer could compact write function cost area apart get controller within stream button change sure feel cable receiver hand pause feel box really projector one play miss medium issue setup theatre functionality assessment state likely good consider work bit price number light want cheap honestly time purchase purchase thus would call limitation infrared small easily else sends volume review tv/movies i'm channel without microsoft use well exactly anything low rather control
2591,370146,4,True,"12 19, 2014",A3P4OCFJHME34N,B00LOH4S60,J F Whitmore,"Fun game, but I don't understand why after I have purchased it that I must go through the software company to have permission to play. After 3 games it shut me down to reenter activation code. After that the game was stuck. The game in itself is very good and fun, not too difficult. It is different that most other games. I was enjoying it while it worked. There are lots of levels to play through.","Fun game, but I don't understand why after I ...",1418947200,6.0,,,software code difficult company good stuck work different game must understand purchase activation shut fun enjoy go level game play permission reenter lot
2592,416299,5,False,"02 9, 2018",AAEJGKZKUY9JR,B013H0ISW6,Dennis byrnes,This game rocks. I really enjoyed the soundtrack and the way this game put you into the 60's. Very fun.,Very good 60's theme open world game,1518134400,,{'Format:': ' Video Game'},,game rock soundtrack put enjoy fun really way
2593,154225,4,True,"11 5, 2014",A1R1H9LZKW1KUV,B00134G3AS,Jaygyver,"I liked the game play but it was a lot shorter then I thought it should be. Especially with the ""new"" $59 pricing.   I got so into it that when the end came I didn't realize it was done. I'm a gamer but not a super gamer who plays 20 hours a day but even the older games lasted twice as long. Controls were easy, you didn't have to worry that much about getting lost and you actually knew what you had to do or could figure it out your self.",Kinda short game but still liked it.,1415145600,,{'Format:': ' DVD-ROM'},,day gamer lose twice much pricing self think realize i'm super game worry come long especially get plays end hour know could game play figure get like do easy lot new shorter actually old control even last
2594,462447,1,True,"07 30, 2014",A39E6Y5C3DCV11,B000AOE14M,YuJo,"Guess I didn't read or search long enough.  It arrived and I found it had to be bought, AGAIN, online at  Steam, at twice the price, in order to use it.",It pays to research whether it has to be registered online in order to play it !,1406678400,2.0,"{'Edition:': ' Game of the Year', 'Platform:': ' PC'}",,arrive enough buy twice online use price steam order long read found guess search
2595,373930,5,True,"12 6, 2016",A3BFGNWX05TNRW,B00MTWV0II,Dylan,I love it,Great Keyboard,1480982400,,{'Size:': ' RGB V1'},,love
2596,466608,5,True,"09 23, 2016",ANEGFIH3AC6LP,B000MK57SI,Nicholas Cimmento,"Graphics are really good, and gameplay is 3rd person.  Which I like!",Five Stars,1474588800,,{'Platform:': ' PlayStation 3'},,gameplay person graphic good really like
2597,68305,3,True,"01 14, 2015",A2RURYVCU1OOLY,B0009UC68U,Micah Scott,Find a way to get yourself into Ninja Dog mode because otherwise this game is extremely hard,Three Stars,1421193600,,,,game ninja get find otherwise mode dog hard way extremely
2598,360853,1,False,"12 12, 2014",A2IQNEDTKAY781,B00KSQHX1K,Amazon User,"Before I say anything else, I've got easily 300+ hours on Halo: Reach and 150+ on Halo 4 multiplayer. I've been a Halo fan since the release on XBox.  Playing Masterchief Collection last night with a friend, it took nearly an hour to play multiplayer. This seems to be pretty typical. The party system was bugged, and we couldn't join each other. After we got that resolved it froze on 'Searching for Players' for 10+ minutes. The only way to fix that was to force quit at the dashboard, and reform our group. Rinse and repeat this a few times, and we finally get in and it disconnected us and everybody else who was playing. It also put some of the other players in our party for some reason? We had to disband, and restart again.  I will say that Halo 4 runs incredibly better on the XBox One than it did on the XBox 360, and I'm sure all of the campaigns are functional. I however would not recommend the game to anyone that wants it for multiplayer.  Edit: I've reduced my rating from a 2/5 to a 1/5. As of December 29th, none of the multiplayer issues have been fixed. Over 3 hours you get to play about 30 minutes of MCC.",Multiplayer is a jumbled mess.,1418342400,,,,campaign masterchief fix join i've none fix way xbox however recommend hour mcc player everybody resolve time night last group multiplayer get want anyone seem sure run force minute well put nearly rinse one play reform froze reduce quit reason take collection hour search get would dashboard friend disband issue also fan game finally functional easily else release edit bug december reach rating disconnect play i'm since incredibly typical system party halo repeat say anything restart pretty
2599,448324,5,True,"02 26, 2017",A174D82P3OSHFH,B00002SW3J,SO,Great,Five Stars,1488067200,,,,great
2600,261402,4,True,"08 9, 2015",A2A3R1DDF1Z4T3,B0067O5SBE,Amazon Customer,Great game,Four Stars,1439078400,,,,game great
2601,253403,5,True,"01 6, 2013",A23EN9FYVR06TK,B005DD8KFG,Shane,Great quality tools took my xbox apart twice and took controllers apart 5 times  now with them and still no wear and tare on them at all this things will last a lifetime if maintained and used correctly (didn't use the special open tool only the T8 and T10),Great quality,1357430400,,,,wear controller tare twice take use great use special xbox correctly lifetime thing tool maintain tool still quality open time apart last
2602,166487,4,False,"01 23, 2010",A334NLCEG35HL8,B001AH8YSW,Blejowski,"Although it's not without its flaws, this is a great game. And as a debut, it's sensational - I'll definitely be keeping an eager eye out for whatever CDProjekt do next. I found The Witcher to be an engrossing, atmospheric and fairly deep game experience.  There are many things to praise about this game. The graphics are very nice, the environments feel rich and varied, and the characters and enemies are well made. The music is first-class: rich, moody, and dramatic without being too cheesy; I've seen many a Hollywood blockbuster without music this good. The voice acting is superb (though I played it in Polish - the little bit of English dialogue I've listened to didn't sound as interesting and well-delivered as the Polish does). For the most part the characters felt real, each with their own biases and foibles, and when they speak they feel like real people (again, I can only speak for the Polish-language version here), which is refreshing in a genre that often reaches for cliches or black-and-white portrayals. And only the Poles would make a game where getting drunk is a major part of the gameplay! The story is intruiging, and relatively complex too, although it sometimes rushes forward a bit too quickly for it to feel totally natural, and I felt at the end that too much was left unexplained or unexplored.  I liked the combat system quite a lot. I felt it captured a good blend of action and tactics: your stats and level-up choices always feel important, but so do your reflexes and your need to think on your toes. Most the time, you can't just click away thoughtlessly and let your stats do all the work for you, nor can you charge in and use your reflexes to win fights that Geralt shouldn't rightfully win. Many fights require you to plan ahead, using the alchemy potions. This was one of my favourite parts of the game, and felt quite tactical, as several of the potions significantly change the way the combat works, looks, and feels. Overall, the difficulty of the game was good. On the hardest settings, I felt frequently challenged but never hopelessly outclassed. Towards the end though, some of the spells get too powerful in my opinion, and the fighting gets a little too easy.  There are imperfections too. My greatest complaint is that the character models get reused waaaay too often. Even relatively major characters use duplicated models. This really strains the immersion of the game, and makes it feel a bit undercooked.  Secondly, I wish the game world felt a little bit bigger. There is plenty to do and see in The Witcher, and the game certainly feels satisfyingly long and epic, but you still feel fenced in a little most of the time, especially when you compare it to a game like Oblivion, which feels much more non-linear and vast. The fact that the enhanced edition comes with a giant map doesn't help either. The land covered on the map is huge, and includes many diverse regions and multiple cities, though in the game you only ever get to visit about 5% of the area on that map.  The 'love-card' system was an unfortunate addition too. Geralt seemingly can have sex with just about every female character he meets, and once he does, he gets a titillating illustration of that character, like a sort of belt notch. This feels ok for the women he can aquire a romantic relationship with, but when he starts to bed women he's known for 2 minutes and who didn't even seem to like him, it begins to feel like a parody of a 70s porno plotline. It's a shame, because there are female characters in the game who are intelligent and complex, and all of this just adds an element of sexism and immaturity to what is otherwise a mature and intelligent story. Also, there should be more women in the game in general, as the great majority of the characters are male. Sure, the story is set in a violent, medieval-esque world, so I expect it to be somewhat male-dominated, but more female characters would have made the story even more interesting.  I played this on a pretty good system with Windows 7 64bit installed. The game only crashed a few times during the whole playthrough, which I consider acceptable, and the loading times felt pretty short. I had an issue with the copy protection upon installation (despite having a legal copy), but the latest patch removes that copy protection system, so problem solved.  Overall, I would definitely recommend this. Its positive attributes well outweigh its flaws, and you're left with an engaging, exciting game set within an atmospheric, believable world.","It has its flaws, but it's still great",1264204800,9.0,{'Platform:': ' PC'},,significantly combat i've foible romantic legal protection ever fight start powerful tactical cdprojekt time eager get many certainly expect sure alchemy atmospheric totally black-and-white non-linear strain charge really keep playthrough despite part model let quickly well-delivered big bit version flaw difficulty would blend visit choice believable late ahead work giant sensational sound click relationship experience either superb overall set gameplay without immaturity system eye outweigh level-up every unexplained bias wish praise away potion female notch much character stats like positive element graphic challenge character moody spell can't solve several shame diverse within engage definitely problem cover deep long imperfection refresh ok hardest see upon one sex fight city whatever make whole relatively engross reuse compare love-card installation english win fence meet immersion medieval-esque help time add remove waaaay tactic general game felt mature also still voice see patch listen rich capture map story though sexism region geralt male-dominated crashed use always witcher plotline begin intelligent he's intruiging nice play i'll edition use work genre belt natural violent recommend cliche know need think next area important change portrayal duplicate although find music interest leave fairly huge unfortunate little thing polish-language debut frequently like lot enemy act good consider vary hollywood come major attribute porno part sometimes plenty plan majority make seemingly often installed setting well get land rush unexplored look woman quite complex somewhat way complaint pole load rightfully blockbuster environment world action cheesy vast towards secondly addition great multiple feel minute feel real great illustration fact toe parody issue windows epic favourite oblivion speak reach drunk aquire dialogue otherwise male copy first-class sort especially excite hopelessly thoughtlessly bed enhance even undercooked easy opinion satisfyingly forward titillate require never short reflex include outclassed seem end make people acceptable get dramatic polish pretty
2603,3303,5,False,"07 14, 2004",A2KBSE4JZJ7CVT,B00000JRSB,Anthony Steele,"FF7 is the greatest installment in the whole Final Fantasy genre. It's 3D graphics, badass music, and intense, deep storyline, make it a classic to all FF fans out there. This game really got me hooked on FF. I beat 2 and 3, but they didn't pull me in like this one. This game has the coolest villian in any of the games. Sephiroth's looks, attitude, and sword skills can really kick your ass. The music in this game is also kick ass. So I would reccomend this game to a FF beginner or a veteran because it is absolutely flawless, and i think it's the best game ever made.",The best game ever made,1089763200,,{'Format:': ' Video Game'},,sword look pull flawless sephiroth's make kick coolest villian fantasy installment storyline genre game reccomend fan skill classic veteran like deep badass ever intense music get attitude would greatest graphic hook really one game also beat final think best ff as beginner absolutely make whole
2604,127333,5,False,"08 20, 2008",A3GOFPOXLV6K1I,B00109KMRQ,N. Wellsfry,"Harvest Moon Ds Cute is sooo much better than Harvest Moon Ds. This one doesn't have any glitches like the other one does. Plus you get to play as a girl! You can play as the girl from mineral town or the girl from another wonderful life. Get a free cat and dog too! The cat is simply adorable! To get a horse you must ship 1,000 things. Then the horse will be brought to you, as an adult. That means that you can ride it right away too! How fun! You can actually ride it out of town too! Also there is a new batchor, Sky. He is really cute, he reminds me of Sesshormu, kinda. He has silver hair and (unlike Sesshormuru) he is a big flirt. The only thing is that he is a theif. But he doesn't kill or hurt people. He has this beam called ""Chick Beam"" that can freeze girls! Most girls marry Sky. Aww. I think that he stops stealing after you marry him.",SO CUTE,1219190400,10.0,,,away much mineral hurt bring like adult harvest theif sesshormu simply stop sooo actually think ride cat cute get silver thing big mean kinda flirt must better unlike fun thing really one play new girl right sesshormuru hair beam ship free marry kill freeze adorable chick sky remind dog horse town also aww moon glitch plus batchor steal life call wonderful girl people another
2605,418344,5,True,"01 21, 2016",A1U08MKZHEMMRC,B014278VIE,Wadev3,"Just as good as the US version.  I take them out of the package so I do not care about the box.  The actual amiibo is good looking, very quality even though these are less popular characters.",Good quality,1453334400,,,,popular good take character amiibo version though less box actual package quality look even care
2606,228746,5,True,"09 15, 2011",A3K76SHTLE1TJX,B004LLRYOY,Koga,"This port of Final Fantasy IV is amazing, not to mention the extra content with the after years, if you've never played the original on the Snes or the ports to Playstation, or the DS remake, either way I would highly recommend you get this",A classic reborn,1316044800,,,,year get playstation port play either never fantasy amaze remake way iv highly mention content would extra ds recommend snes final port original
2607,320960,5,True,"02 15, 2017",A3AZ0NVTEQG7JF,B00E4MQODC,KeithVP30,"My son is a gamer.  He says this is an Excellent Mouse and since it was on sale, how could I say no?",Fantastic Gamer Mouse,1487116800,,,,gamer say since excellent sale son mouse could say
2608,313737,5,False,"11 11, 2014",AFY8QLS51NVI3,B00DC7G1WE,Do-It-Yourself Danielle,"My husband bought this for me for my birthday because the first Bayonetta was the last console game I played and actually got through without getting distracted. I've been looking forward to this game for a very long time... It's how he got me to agree that we ""needed"" a WiiU.  I LOVED the special moves and combos, and gameplay in Bayonetta, and Bayonetta 2 doesn't disappoint. I wish I'd replayed the first game first to recall the storyline because it seemed to jump right into the story.  Speaking of jumping right in- when you start game you'll have this storyline and beautiful graphics- yeah, you're almost immediately in combat. My husband say ""you know you're supposed to be fighting now?"" I was so absorbed in what was going on in story that I didn't realize. Needless to say, I feel like I missed the whole first part of story because I was trying to catch up fighting. I'm not sure not fighting would kill you and force you to restart, but I was a bit disoriented so I am not sure. This probably attests to quality of graphics in this game as well that I didn't know the difference between game play and cut scene. Very smooth transitions in my opinion.  Still playing it so I can't attest to how I'll like it at the end, but so far so good. Wish my husband could play with me- it's only multiplayer online.  Note that if you have children, this is not a kid-friendly game. Swearing, blood, gates of hell, her ""hair spins around her as she gets naked"" move, etc. I'm almost embarrassed to play this as a woman and mother. But not really. Definitely 5 stars.",Love this game!,1415664000,6.0,"{'Edition:': ' Standard', 'Platform:': ' Nintendo Wii U'}",,know move combat play i'll hell i've yeah transition realize wiiu smooth swear like immediately love fight woman recall graphic could disorient agree spin actually jump replay last can't child multiplayer embarrass i'd definitely sure storyline force console attest feel blood disappoint long seem catch star kid-friendly really play needless part need quality bayonetta right whole cut distract hair beautiful try far mother go good online probably birthday kill first bit almost absorbed time naked get would etc game speaking still suppose missed attest jump start gate husband opinion forward buy scene move combos special playing i'm around story gameplay without end well get say note difference get look restart wish
2609,266673,5,False,"04 6, 2014",A1P44MUZ2196WY,B006YDPU48,Justin B.,"Anyone who knows me knows how much I love the Souls games.  My review of the original Dark Souls was a ranting, sprawling mess so I'm going to try to keep this one as short as possible.  This is an extremely impressive addition to the already incredible Souls series.  When Dark Souls II was initially announced to be in development there were a lot of concerns that the game would be dumbed down and less difficult.  These fears were only further enhanced when it was announced that the original director of the Souls games, Hidetaka Miyazaki, would be stepping down.  I am pleased to say that this is not the case at all.  In fact, if anything this game may be harder than the original Dark Souls at some points.  Some of the bosses are downright brutal and the enemy AI has been improved significantly.  The combat also seems much weightier but all and all this game plays and feels just like its predecessor.  It still has the wonderful level design, dark and brooding atmosphere, sense of exploration, and fantastic enemy placement that its predecessors had.  When I started playing this game my experience with the original Dark Souls (and Demons Souls) made me believe that I would be able to catch on really quickly.  Boy did Dark Souls II shove my hubris down my throat.  While I beat the original countless times I felt like I had to relearn everything again when I started playing this game.  Shielding takes longer, the timing for parrying is different, the enemies recover quicker, etc.  Essentially the way I played Dark Souls was useless to me here.  So while this game does feel and play a lot like the previous Souls games it also doesn't ride its predecessors success at all and has quite a few gameplay quirks and a ton of new creative difficulty to give you that suffering that hurts so good.  My only complaint is that a couple of the bosses feel like they were ripped them out of the last game.  Hell one of the bosses is a straight copy of one of the bosses from the original Dark Souls (I'M LOOKING AT YOU BLUE CATHEDRAL!).  I would've loved to see purely original bosses but it is a very minor complaint from me and overall this is a truly fantastic game that has completely captivated me like few games can.  I highly recommend it and I honestly believe that the Souls series is now the best current franchise in video games at least amongst RPGs.  Seriously if you love a challenge and/or enjoyed what the other games had to offer, BUY THIS GAME!!! NOW! Oops I said I was gonna make this short.  I guess I failed again haha!  Update:  I recently beat the game again (with a new character) and subsequently played through the original Dark Souls again.  Comparing the two I have to admit that while dark souls II is a very challenging game and is a joy to play the original is still a superior game in most aspects and is the more difficult of the two.  Don't get me wrong, I love them both but the original has better atmosphere, more difficult bosses, and more creative enemy and level design.  I have to admit that when I first reviewed Dark Souls II it had been awhile since I played the original and I kinda forgot how much of a masterpiece it is.  Still I would highly recommend buying Dark Souls II as it is still an excellent game.",Incredible!  A fantastic Sequel!!,1396742400,2.0,{'Format:': ' Video Game'},,give shielding fear significantly combat throat play admit much joy and/or hell quite longer way sprawl extremely like step love quicker say mess complaint recommend boss haha level rant suffer straight development hidetaka start character rpgs try completely guess ride souls time last least useless get video point dark brutal demon ton franchise anyone purely compare countless seem hard addition buy creative feel already gonna different placement kinda feel superior good less director play review catch dumbed minor miyazaki really one fact enemy hubris relearn exploration play love beat series lot predecessor new offer challenge original predecessor atmosphere make success would've possible rip impressive wrong sense oops enemy ii go believe able good seriously subsequently quickly couple truly quirk first design update copy game parry honestly awhile downright highly fail difficulty would fantastic forgot brood blue everything concern please buy etc game also felt enhanced challenge still see hurt recover aspect recently masterpiece amongst difficult shove incredible current make experience case short improve play initially i'm enjoy since best overall two know gameplay previous excellent take captivate wonderful boy weightier essentially say time cathedral may anything look keep ai announce review
2610,304693,5,True,"03 17, 2015",A2XFDW9DUFH7NJ,B00CRL9TU2,TheStreetDoc,This is by far the best Gran Turiismo game ever made. I have always been partial to the Forza series even though I am a die hard Sony console supporter. This is almost as good as Forza. A lot of fun for fans of simulation racing games. At only $20 brand new this is a definite 5 star buy.,Great racing sim...,1426550400,,{'Format:': ' Video Game'},,far hard good definite star console best game die forza fan almost ever though partial fun brand supporter buy game always series lot new even gran sony make simulation turiismo race
2611,317016,1,True,"11 30, 2014",A26QQ0AB9VIQWE,B00DFT92MU,Jonathan Blum,"The game is a bit buggy and doesn't have the same style as the others.  While there are some cool features, it feels like a cheap knockoff of Dishonored more than anything else.  It's a shame, because I loved Thief 1 and Thief 2, and even appreciated some of Thief 3.","Play Thief 1, Thief 2, or Dishonored instead",1417305600,4.0,{'Format:': ' Video Game'},,else knockoff shame feel style appreciate bit cheap cool like love thief buggy game anything others even feature dishonor
2612,106647,5,True,"11 23, 2014",AWD3WNC4ILVBN,B000QAVV6G,flavio,ok,Five Stars,1416700800,,{'Platform:': ' PlayStation 3'},,ok
2613,106436,4,True,"12 7, 2012",A1EZYFXSR9RZV,B000Q6ZLKW,Jake,This game is pretty cool but not as cool as it could be. I'd love it if you could do it without the limitations of the power and more Who pices to choose from. over all though the game teaches you some interesting things.,what I like and dislike,1354838400,,{'Platform:': ' PlayStation2'},,power i'd choose limitation teach cool without though interesting thing could game love pices pretty
2614,375623,5,True,"02 7, 2015",AV5YX76EIQOOF,B00MVUKM0A,banned,wii loves it,u will like it,1423267200,,,,love wii
2615,389711,3,True,"10 22, 2016",A3IMZK5BCW8P97,B00SBXBQDS,Victor,"I love Sony. I've been with Playstation from its beguining. I have all the PS versions and the Vita (a great underrated machine), and now I have the PSVR... the PSVR :(  I will make this short and as clear as possible. For those of you who have not tried the PSVR yet you must know the following:  - You see those videos on youtube where some guy is playing some game on PSVR but we only can see the images on their TV's? You see there nice PS4 graphics, very crisp and well defined. What you actually see when you have your PSVR on is a blurier and pixelled version of it. I would say that half of the quality is lost when you have the PSVR on.  - In addition to this, you always have the impression that you are looking through a beekeeper's hat and mask (through a net). This effect is permanent. You can see it not only when you are playing games but all the time. I have heard that this Screen Door Effect is less notable on the PSVR than the other head sets (this disappoints me big time).  - You can play non VR games and see movies in cinematic format, where you will have a big screen in the front of you like if you were in a movie theater. You have 3 sizes (small, medium and big screen). If you are thinking of playing the upcoming Skyrim Remastered on your PSVR under this cinematic format you have to know that the resolution drops significantly. You will only get a big screen in the front of you (which is cool) but you will have to sacrifice the details of your games and movies when you will use this feature.  I my opinion the PSVR is not yet ready but this is not precisely a bad thing. This is only the beginning on this exiting technology. Despite these issue mentioned above I have to say that you still get this sense of immersion and wonder. This technology have too many possibilities and I'm quite sure that these issues will be solved once this tech becomes more mainstream. PSVR have all my support and I cannot wait until more games comes out and when I will finally see these issues are covered. Perhaps the PS Pro will help somehow.  PS: Sorry for my poor English.",Review from a Sony Playstation fanboy.,1477094400,25.0,,,know nice think possibility significantly pro beekeeper's door i've use quite head feature blurier like upcoming precisely tv's graphic movie sorry define heard half actually ps medium resolution sony get tech solve many theater thing poor support wait big addition wonder great sure cover impression must technology movie net less drop underrated set disappoints format play vita despite love crisp image issue quality skyrim possible sense beguining permanent notable mention lose english youtube video machine effect immersion ready come version vr game cannot cool version help time screen perhaps would sacrifice cinematic issue bad game still mask somehow finally see exit front opinion playstation make short hat size play begin i'm becomes yet try mainstream psvr detail pixelled well always say look remastered clear small guy follow non
2616,120064,4,True,"11 13, 2014",A11V6ZJ2FVQY1D,B000WMEEB2,IBRAHIM ALBADI,I really enjoyed it.,i like it,1415836800,,{'Format:': ' Video Game'},,enjoy really
2617,151758,4,True,"11 4, 2008",AOOVYQBYM19QC,B00118SU98,W. Stadler,"The story line, role playing elements, and gameplay are all terrific. The only problem that I encountered was with a poor camera system. The settings can be adjusted and through trial and error you'll find a setting that you desire. The bugs have all been fixed (for the most part) through updates and patches, so no worries there either.  What I found the most enjoyable was the expansion. MotB solved almost all the problems (camera) that the original had in it, and the story is significantly better.  Some minor problems I personally had with the game included a varied level of voice acting. Some was terrific, some was apalling. It just seemed to be random. Lastly whenever a character would cast a spell, the same voice response would be triggered and it became immensely annoying after 40 hours of gameplay.  Overall this is a terrific game with some minor flaws that are almost entirely corrected in the included expansion.",Great game with some bugs,1225756800,3.0,,,desire significantly fix find bugs cast hour level character enjoyable problem encounter solved poor whenever expansion problem element spell adjust well found seem line lastly minor include personally entirely part role annoy original act set random vary immensely correct almost flaw would trigger terrific motb game worry response voice become error either play update overall apalling story gameplay system patch setting trial camera
2618,93664,1,True,"11 27, 2012",A1NTH2WA30W758,B000IMWK2G,Dee Z Nats,"As another reviewer posted, I'm convinced that a lot of the reviews on this product ( which date back to 2006 ) are either fake or for another product / OEM version of this WII REMOTE.  The remote I received was not as pictured here, although it did come in packaging that had a WII pictured on it. The box (naturally) was just cardboard with out any type of seal to show that it's "" new "".  Inspecting the ""new"" remote showed visible dirt and grim / fingerprints / scratches -- and the plastic cover that it comes with smelled like the cheapest rubber available ( not the real hard kind that is meant for these controllers )  The port at the bottom of the controller is also rusted / dirty -- not the typical gold plated connector one sees in a true WII-REMOTE.  I wish I had spent the time to read the bad reviews before buying this ( I figured, oh hey there are SOOO many 5 star reviews this item must be legit... well I was wrong...  Luckily it was sold through amazon so I'm returning it and expect to get my money back hassle free. Just still quite a pain ...  DO NOT BUY THIS FAKE PRODUCT unless you plan on as others put it ( having it die in a few months ) or better yet ... get cancer from the shoddy materials used that haven't passed any kind of inspection.  BUYER BEWARE!!!!!!!!!!!!!!",Cheap China Knock Off- Should have read the reviews better,1353974400,7.0,,,cheap hard plastic gold quite remote star packaging dirty luckily fake wii rubber like sell true reviewer cardboard visible dirt come sooo product inspection buyer inspect others show post shoddy get controller spend many expect buy real oh must money connector pain oem well date although read box naturally put one cancer lot new back wrong kind free see fingerprint type use pass amazon come version month picture time return legit hey item buy bad also material still figure port convince received plan controller bottom hassle either review i'm die yet scratch meant seal cover typical beware plat smell rust wii-remote well available show another grim unless wish
2619,456260,1,True,"04 11, 2009",A3Q1BYHYVDLK5Q,B000088KTA,Eric R. Colwell,i got what i order the way they said would come. no complaints will purchase from them again and recommend to others. keep up good work. product description kinda over hypes game but was worth the money i spent,stisfied,1239408000,,,,spent good worth work description kinda way money hype order purchase say got would recommend come game complaint product others keep
2620,344346,5,True,"02 16, 2017",AIEAKD902TKDV,B00I902DYE,KBSJOC,Thank you!,Five Stars,1487203200,,{'Platform:': ' PlayStation 4'},,thank
2621,350745,5,True,"06 11, 2016",A2MW3EBLLACXGF,B00JK00S0S,Michael K.,"I absolutely love this game!  The cityscapes are so full of detail you feel completely immersed in this game.  I just can't believe the amount of detail that is included!  Graphics are out of this world.  Great game play.  I'm a big fan of the sneaking around genre.  Great character development and story.  You really make a connection with the characters.  All the cut scenes are top notch.  I never get bored playing this game, it feels new and fresh every time I play.  The only negative... well technically I don't consider it a negative since I'm giving this game 5 stars, is that this game is so immersive that it physically stresses me out to play it sometimes.  (mainly with some of the ""clicker"" areas)  I have never had a game stress me out as much as this one.  I literally had to stop playing a few times because it gave me a headache it was so intense.  The only other thing to mention is that it is very hard core, raw and bloody.  Not really a game for young impressionable kids.  *Update 1: Just finished the game.  This game was amazing!  I highly recommend it to anyone who has not played it to get it ASAP!  I can't wait to dive into the side story ""Left Behind"" that comes with this.  **Update 2: Just finished the side story ""Left Behind"".  This was an excellent little bonus.  The entire thing was pretty short and had some very long cut scenes but it also had some of the funnest stealth killing missions in the entire game.  Very fun little add on.  I really hope they decide to continue this game with more DLC or a part 2 to it.",Wow... just wow,1465603200,4.0,"{'Edition:': ' Standard', 'Platform:': ' PlayStation 4'}",,hard notch negative play much detail amount character genre intense connection recommend immerse graphic headache development add character world completely core young time can't get thing anyone wait dlc big great feel amaze feel stop long left scene fun star little hope really include one play love part entire new technically cut bonus clicker believe consider bloody stress come update full time highly raw top give sometimes dive impressionable game fan also area literally stealth mainly sneak mission kid make fresh immersive side never short play i'm continue around since story finish mention excellent behind asap bore physically cityscape well decide stress every absolutely kill pretty funnest give
