,Unnamed: 0,overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,vote,style,image,review_clean
2080,1076230,5,True,"07 18, 2016",A3782J1PAVVO0D,B005JTRXFW,Nana Betty,Great!!,Great!!,1468800000,,{'Size:': ' 2 Ounces'},,great
2081,178348,5,True,"05 31, 2015",A28EWRDTFYCWXB,B000WHZDEY,Jessica,"I practically live on this stuff. Throw your chicken in a crock pot and let it sit all day with a bag of corn and this mix, boom. Instant chili waiting on you when you get home. It's a staple in my house!",I practically live on this stuff. Throw your chicken ...,1433030400,,"{'Size:': ' 1.25 oz', 'Flavor:': ' White Chicken'}",,day mix let get live instant sit house home staple chicken corn chili stuff boom bag practically throw wait crock pot
2082,155966,5,True,"05 15, 2013",A2A9X58G2GTBLP,B000QF7KK2,Wolfee1,"I wanted to try ""The World's Best Tellicherry Pepper"" from India. The 14 Oz. Bag is Big and the Price is very Affordable, considering just 16 Oz. of Whole Black Peppercorns also from India is just a couple Dollars more at the Place where I buy in Bulk and been doing it for years. I never get Peppercorns from Supermarkets, usually they are Old, Over-Priced and Tiny Packages. Tellicherry Pepper is very Sharp, and Spicy, it puts my Whole Black Peppercorns to Shame, I didn't know Pepper Could taste like that.  Tellicherry Whole Black Peppercorns are left on the Vine Longer so they develop a Rich, Deep Flavor, considered the Finest Pepper in the World, the Berries for Black Peppercorns are picked from the Vine just before they ripen and turn Red, as they dry they turn Black. Left to ripen longer than most Black Peppercorns, Tellicherry Pepper has a Full, Robust Flavor described as almost Fruity. Probably because I am not used to it, Tellicherry Peppercorns are a little too  Strong and Sizzling Hot for me. The Peppercorn Bag arrived at my Doorstep Super-Fast and without any Problems! ...Thank You D.D.",~ SIZZLING HOT  ~,1368576000,3.0,,,know black berry taste consider long dollar like doorstep red dry could usually try bulk world hot problem put get shame flavor peppercorn big sizzle super-fast want ripen deep leave little consider bag d.d peppercorns turn supermarket place sharp whole develop fine use probably couple fruity price world's robust tellicherry full almost pepper vine describe package buy also thank arrived year india oz over-priced rich never pick best old without spicy tiny strong affordable
2083,756948,5,True,"10 23, 2015",A1LN2TAD9N2LJM,B00F9WOLMC,RASON THUBERI,Delicious,Five Stars,1445558400,,"{'Size:': ' 7 Ounce', 'Flavor:': ' Assorted'}",,delicious
2084,183736,5,True,"04 24, 2016",A1YA6LSKWPD52C,B000WV0RW8,microphonex1,Very good for overall health. When used right it can be beneficial to anyone.,Five Stars,1461456000,,,,beneficial health good overall anyone right use
2085,982928,5,True,"12 24, 2017",A27J852N42GZZ8,B019EG1V80,Margaret Campbell,chewy and moist!,Five Stars,1514073600,,{'Size:': ' 3 Lb'},,moist chewy
2086,130447,5,True,"10 7, 2016",A288I2RL8CGI6U,B000LKU16C,mizpractical,"i was happy to be able to order these through Amazon. I purchased at a retail store and couldn't find them again. I've tried Newman's other flavors, but for me the ginger mints are just the right amount of sweet and hot flavor. I also love the dragon tin and Newman's products in general. I wouldn't bother to order just one...buy a pack of 6...they're SO good you'll want to share.",i was happy to be able to order these through Amazon,1475798400,,"{'Size:': ' 1.76 Ounce (Pack of 6)', 'Flavor:': ' Ginger'}",,product sweet pack able good ginger flavor bother find i've amount amazon want happy order try purchase newman's flavor retail one...buy dragon share mint also general love right hot store tin
2087,799994,5,False,"09 1, 2008",A3PVRHDMOGGHYO,B00I46M2IU,baphomette de medici,"ok, coffee snob here....i sample and brew all styles...french press, espresso, turkish/greek (fun to make!), Senseo, Melitta...actually i am without the usual american autodrip (which is fine).  at work, a colleague told me her favorite coffee was TChoice...still we had a drip at school, so i simply rolled my eyes in private!  well, she mentioned it again last week and i inquired about it and why she liked it SO much...she mentioned all the things i've read here, that it was freeze-dried (i remembered that from the commercials when i was a kid) and the better of 'instants'...  having a mostly open mind i said YEAH i'll try it. as soon as i tasted i remembered i HAD tried it before...when i took a small jar when i hiked some of the Appalachian Trail in northern Georgia. it took me back! plus, it simply tasted rich and delicious. this is what counts!  i still prefer the taste of Melitta. and we all know Dunkin Donuts coffee is perhaps the best coffee in the solar system (much better than Starbucks!). but this is my new go to coffee. i have to be careful! i now drink 3 instead of 2 cups a day!  i admit, the red original roast is excellent and what reintroduced me to TChoice. but i prefer the two darker roasts.  thanks Victory for the gift of Taster's Choice!",wow :),1220227200,4.0,,,know northern appalachian admit turkish/greek much i'll taste sample i've yeah before...when work autodrip drip much...she red kid say private thanks prefer simply week fine try usual melitta open senseo last roast favorite roast press careful melitta...actually eye commercial well read reintroduced starbucks ok fun brew thing styles...french jar solar like new back original freeze-dried american drink mention soon taster's take here....i school cup inquire mind perhaps mostly gift georgia dunkin instant still count darker roll day delicious rich make plus choice trail best remember two hike instead without tried system excellent snob donut go well told victory taste tchoice...still espresso tchoice small colleague coffee
2088,819961,5,False,"07 24, 2013",A3PVNMOS299NVH,B00JJOGJLW,Miko,"I discovered this tea in a local health food store. I have dealt with heavy extremely painful cramping for my whole menstrual life. I recently started eating clean and thought it would help with my menstrual cycle since it has worked for everything else healthwise. I also quit coffee when I started eating clean because I am sensitive to caffeine, but couldn't kick the habit before. I also stopped eating sugar other than from fruits and use raw honey very very sparingly. So I decided to try this tea to see if it would have any effect on the major depression, irritability, and cramping I experience. This was my first cycle since I started eating clean so I do not know if things will get better in the future. I did not follow the 7-10 days before the first day of the period like the package says. It was like a day before.  I started to have worse cramps than usual a few days before my period started. This was unusual for me because usually the cramps don't start until after my period begins.  I was very hydrated and I always eat tons of veggies and things that are good for you, no chemical-laden foods or sugary cereals or yogurts. I just eat whole food.  The cramps I had during this period were blazingly more painful and intolerable than my prior periods. I am not sure if drinking the tea had any effect whatsoever on my cycle, but I am rating it 5 stars because it tastes amazing and it seems to have soothed my cramps a bit. I usually take advil for cramps, but after reading the ingredients list, I decided I won't take advil again. So, this period caused me greater pain than usual, despite my healthy lifestyle. Perhaps this is a problem that won't be easily fixed. I'll report later if there are any changes and will continue to consume the tea to see if there's any changes. Thank you.",New to PMS Tea,1374624000,,{'Flavor:': ' PMS Tea'},,dealt know local fix painful chemical-laden honey read i'll fruit use thought habit extremely like soothe hydrate started veggie yogurts usually health try usual cereal get follow bad tea kick seem take ton cause problem sure drinking later amazing clean pain well taste caffeine eat star food thing cramp despite package change healthwise stopped future discover consume whole quit good work day irritability advil list effect first intolerable major bit food sensitive sugary eating help decide perhaps would raw unusual everything also sparingly see thank period start easily report else day recently menstrual blazingly cramp experience rating great say prior ingredient continue since cycle whatsoever life there's heavy sugar always period lifestyle begin healthy store depression coffee
2089,49049,4,True,"11 25, 2014",A33XPL37PZ07HG,B000CQE3NM,Max H.,"Definitely a high quality tea and a good price. Be prepared, though, it is very strong. I happen to enjoy it, but the mint flavor is particularly strong.","Good quality, strong tea",1416873600,,,,prepared high good tea flavor definitely price enjoy mint though particularly happen strong quality
2090,95150,5,True,"02 18, 2017",AEN628T2BD0GO,B000FRUMBK,Gregory P. Aloisi,These are the best low carb bars I have found yet. They taste better than most but have the least carbs I've found. How they do it I don't know but I'm glad they did. I will stick with these no more experiments.,The best,1487376000,,,,least know low taste i've bar i'm stick best yet good found experiment carbs glad carb
2091,443858,5,True,"03 2, 2017",A3ZNN8O6QZ9TS,B004391DK0,Christopher Stephens,"Now I can have pancakes and waffles just like everyone else in the family. The texture of food made from it is great. I would not expect less from Bisquick. The first time I saw this was when I was in Stuttgart, Germany at the Patch Barrack Commissary. I wish more companies made more gluten free products. The product cooks the same as the regu;lar version and the taste is great too. ONe does have to understand that it does cook a little different but once you realize and adjust the product comes out perfect. Thanks much, Betty Crocker!!!",Pancakes and Waffles on the Weekends from now on!!!!,1488412800,,{'Size:': ' 3 Packs'},,else bisquick gluten texture product crocker pancake free expect germany company much great taste cook realize first cook different come betty saw stuttgart regu;lar version like time understand everyone less would little food thanks adjust one waffle product perfect commissary family make patch wish barrack
2092,938454,5,True,"01 2, 2016",ACCJKN44OV8AW,B00XSAJXVQ,MidLife Introvert,"I was looking for a matcha powder to make green tea lattes since I didn't want to continue spending the hefty price at starbucks. Since this product had a money back guarantee I decided to give it a shot. When i received the item i saw the bag and felt that I got ripped off because it was so tiny but boy was I wrong. I use about 1 teaspoon in two cups of milk, put it in the magic bullet, heat it up on the stove and I have a delicious latte. so for 100g the bag says 50 servings which is 2g a serving, that is equal to about 1/3 of a teaspoon. seems like a small amount but a little goes a long way.  No more pricey starbucks for me. I will definitely purchase again.",no more starbucks for me,1451692800,,"{'Size:': ' 100g (3.5oz) value size', 'Flavor:': ' Culinary Grade'}",,give go heat magic teaspoon use amount shot milk way like spending matcha product tea seem definitely money long starbucks put little serve bag latte green back rip wrong stove pricey hefty serving price want cup equal decide purchase get item felt powder receive delicious make guarantee say continue bullet since saw two boy tiny latte look small
2093,916090,4,True,"03 4, 2016",ABHJBCICYABKC,B00V1P94N2,Amazon Customer,Made a hamburger meal with it!,Four Stars,1457049600,,,,meal hamburger make
2094,431281,5,False,"02 11, 2016",A1BGDTZ2K0D08E,B003UYGW5U,Tracy Fort,Great drink and shipping was perfect!!,Great buy!!,1455148800,,,,great perfect shipping drink
2095,778759,5,True,"07 18, 2014",A2J94RBT2849R,B00GSTZEOO,Rick F,yummmm,Five Stars,1405641600,,{'Size:': ' 2 pack - 16 Oz'},,yummmm
2096,127175,5,True,"01 17, 2018",A2BCNA7URLYGKB,B000KNB0OW,pbandj,I have a hard time finding oats that are organic AND gluten free. These are perfect,Five Stars,1516147200,,"{'Size:': ' 18 Ounce (Pack of 6)', 'Flavor:': ' Gluten-Free Old Fashioned Oats'}",,time find organic oat gluten perfect hard free
2097,559478,5,True,"12 19, 2014",A12ZXJI3L56WQI,B006DVQCJS,Karen Thomas,This salt is wonderful.  The taste is divine and the smell is heavenly. You won't be disappointed.,Love it!,1418947200,,{'Flavor:': ' Rosemary'},,salt taste disappoint heavenly wonderful smell divine
2098,875021,5,False,"03 15, 2015",A2QDOJFFLFGF18,B00OLDPQR4,michael alexander,Aldecoa tea capsules  are very easy to use. Just pop into your machine and that's it. The green tea is a great way to unwind after a hard day of work. Or a great escape. The flavor is full and strong. Not weak like others I have tried. This tea tastes really good.,Aldecoa,1426377600,,"{'Size:': ' 10 Count (Pack of 4)', 'Flavor:': ' Green Tea'}",,day escape hard good capsule tea flavor pop great use machine work unwind way full like tried taste really that's aldecoa green strong weak others easy
2099,257648,4,True,"10 14, 2016",ANMA1H8LGEVBF,B0012BVU9G,AndsterManNYC,"I like that this is organic and it's a great price.  Honestly, I haven't done any of the ""drop"" tests on paper to determine it's purity etc....I like the scent and I've used it in baking and in coffee and it's great. Nice almond scent and flavor.",Good price here on Amazon and I like that it's organic,1476403200,,{'Size:': ' 4 oz.'},,drop determine nice test flavor use great i've price scent honestly like almond organic paper do bake purity etc....i coffee
2100,953281,5,True,"10 7, 2017",A35706HSKWVMT8,B0118FO9HK,Harvey J. Johnson Jr.,"Great caramel corn, every kernel covered with a quality tasting caramel. While eating I was thinking, best tasting caramel corn I have had since my childhood.  The flavor of the caramel corn reminds me of the old original Cracker Jacks (Minus toy and peanuts). So I though I would tell others of the goodness.",Every kernel covered,1507334400,2.0,"{'Size:': ' 1 Pack', 'Flavor:': ' Caramel Chocolate Drizzle'}",,kernel think childhood flavor corn great cover minus since best reminds old jack eat though would goodness caramel peanut every quality toy tell others original tasting cracker
2101,626238,4,True,"01 8, 2017",APHFL4MDJRGWB,B009HSNDI2,angel0548,"It's not what I consider great, but it is good tasting coffee. It has a gentle sweet caramel taste.",It's ok.,1483833600,,"{'Size:': ' 11 Ounce', 'Flavor:': ' Caramel Coffee Cake'}",,caramel great taste gentle sweet consider good tasting coffee
2102,689960,5,True,"08 12, 2017",A2VREJW7HAWVUQ,B00CLLV2D0,Elizabeth Haynes,LOVE this flour! Does really nicely in baking. I will never switch to anything else!,Fabulous flour,1502496000,,{'Size:': ' 2 LB'},,else never switch love flour bake anything really nicely
2103,711488,5,False,"10 3, 2013",A3TMBYDFP1B9DM,B00DBSG3K4,Nicole,"These cookies come with two rows of 2.5 inch in size and are crispy little cookies. These were very good tasting.  They had a very nice amount of coconut flavoring in these cookies.  I enjoyed them greatly.  Though no one in my family liked them, only because they are not coconut fans.  This is certainly ok because now there are more for me.  I have tried them lemon in the El Duende brand as well and enjoyed them.","Very Tasty, Nice Coconut Flavor",1380758400,,,,coconut nice flavor good certainly inch amount row enjoy duende two fan size try though ok cooky el brand little greatly one come well like lemon family taste crispy
2104,655312,5,False,"08 8, 2015",A3MEV9NFC614NB,B00BBJLIB4,Sailor,Lindt LINDOR always delivers an exceptional eating experience with all of their truffles.  The Caramel Milk Chocolate flavor instantly melts in your mouth giving you the delightful mix of chocolate and caramel.  This bag also makes a great thank you gift.  Try not to eat the whole bag at once.,MELTS IN YOUR MOUTH,1438992000,,"{'Size:': ' 5.1 oz', 'Flavor:': ' Caramel Milk'}",,mix mouth delivers exceptional experience flavor lindor delightful great truffle chocolate milk eat eat melt make give gift bag caramel instantly also always try lindt thank whole
2105,1052361,4,True,"09 11, 2015",A25KC7697SEC8E,B001L47Z5C,Ronald Rubens,Very nice product but packaging could use improvement,Four Stars,1441929600,,"{'Size:': ' 6 Pound (Pack of 4)', 'Flavor:': ' Spaghetti'}",,use product packaging nice improvement could
2106,265130,5,True,"12 24, 2015",A204028RZJ3987,B0014D1W36,Deborah Robinson,My favorite candy bar.,Five Stars,1450915200,,,,favorite bar candy
2107,1132721,5,True,"12 15, 2017",A14T90L2W3K0PJ,B00Z6ENQXI,Amazon Customer,Great flavor and quality Matcha from Japan.,Five Stars,1513296000,,,,great matcha japan quality flavor
2108,59045,5,True,"03 16, 2015",A13LFYRQ3PFOSW,B000E1FZHS,Parent4,Delicious! I love to give my family a healthy alternative. Those are simply delicious. Bought four more cans. My 2 years old LOVES them.,Simply delicious.,1426464000,,"{'Size:': ' 16 Ounce (Count of 3)', 'Flavor:': ' Cocktail Peanuts'}",,give year delicious buy old love alternative simply four can love family healthy
2109,411040,1,True,"06 17, 2013",A2L73KNIMIF3TY,B0037B6IZU,AP,"Titanium Dioxide Classified as Possibly Carcinogenic to Humans  Titanium dioxide has recently been classified by the International Agency for Research on Cancer (IARC) as an IARC Group 2B carcinogen ''possibly carcinogen to humans''. Titanium dioxide accounts for 70% of the total production volume of pigments worldwide. It is widely used to provide whiteness and opacity to products such as paints, plastics, papers, inks, foods, and toothpastes. It is also used in cosmetic and skin care products, and it is present in almost every sunblock, where it helps protect the skin from ultraviolet light.  With such widespread use of titanium dioxide, it is important to understand that the IARC conclusions are based on very specific evidence. This evidence showed that high concentrations of pigment-grade (powdered) and ultrafine titanium dioxide dust caused respiratory tract cancer in rats exposed by inhalation and intratracheal instillation*. The series of biological events or steps that produce the rat lung cancers (e.g. particle deposition, impaired lung clearance, cell injury, fibrosis, mutations and ultimately cancer) have also been seen in people working in dusty environments. Therefore, the observations of cancer in animals were considered, by IARC, as relevant to people doing jobs with exposures to titanium dioxide dust. For example, titanium dioxide production workers may be exposed to high dust concentrations during packing, milling, site cleaning and maintenance, if there are insufficient dust control measures in place. However, it should be noted that the human studies conducted so far do not suggest an association between occupational exposure to titanium dioxide and an increased risk for cancer.  The Workplace Hazardous Materials Information System (WHMIS) is Canada's hazard communication standard. The WHMIS Controlled Products Regulations require that chemicals, listed in Group 1 or Group 2 in the IARC Monographs on the Evaluation of the Carcinogenic Risk of Chemicals to Humans, be classified under WHMIS Class D2A (carcinogenic). The classification decision on titanium dioxide has been published on the IARC website and in a summary article published in The Lancet  Representatives from Health Canada (National Office of WHMIS) recently consulted with the Quebec CSST and CCOHS (the two main agencies providing WHMIS classifications to the public) regarding the implications of the IARC decision to the WHMIS classification of titanium dioxide. It was agreed that titanium dioxide does now meet the criteria for WHMIS D2A (carcinogen) based on the information released by IARC to date, and that it is not necessary to wait for release of the full monograph.  Manufacturers and suppliers of titanium dioxide are advised to review and update their material safety data sheets and product labels based on this new information as soon as possible. Employers should review their occupational hygiene programs to ensure that exposure to titanium dioxide dust is eliminated or reduced to the minimum possible. Workers should be educated concerning this potential newly recognized risk to their health and trained in proper work procedures.  * Intratracheal administration is an exposure procedure that introduces the material directly into the lungs via the trachea, bypassing protective mechanisms in the respiratory system.  More information:  International Agency for Research on Cancer (IARC): Titanium dioxide (IARC Group 2B), Summary of data reported, Feb. 2006  Health Canada: Hazard-specific issues - substances assessed for carcinogenicity  Explanation of the IARC evaluations  Baan, R., et al. Carcinogenicity of carbon black, titanium dioxide, and talc. The Lancet Oncology. Vol. 7 (Apr. 2006). P. 295-296",Contains TITANIUM DIOXIDE - Classified as Possibly CARCINOGENIC (CANCER) to Humans,1371427200,78.0,"{'Size:': ' 12-Count Packs (Box of 12)', 'Flavor:': ' Spearmint'}",['https://images-na.ssl-images-amazon.com/images/I/41oMvAFfOGL._SY88.jpg'],review product via dust note black directly pigment-grade cosmetic protect use communication work monograph ultrafine hazard evaluation mutation recognize newly chemical administration regard sunblock canada's introduces plastic monograph mechanism understand assess decision control however consult implication event agency program feb eliminate human classify skin whmis e.g environment conduct health product educate talc show study train paper pack group canada trachea important high impaired office manufacturer agree supplier wait explanation baan al cause particle protective national vol evaluation possibly dioxide therefore public date tract inhalation dusty international sheet see carcinogenicity consider suggest cancer website representative lancet series paint new article iarc toothpastes relevant measure place summary advise possible reduced insufficient far help increase material soon exposures mill maintenance worker conclusion use account apr expose powdered pigment occupational instillation hazard-specific update titanium food light whiteness full almost intratracheal list report cell regulation safety ensure information rat carcinogen present classification publish procedure standard issue ccohs produce classification also widespread employer potential material production hygiene provide proper substance necessary meet clean bypass injury rat step concern recently human release ink clearance lung lung criterion et ultimately worldwide volume ultraviolet release main workplace require class association widely agency csst procedure two work carbon oncology minimum total system evidence specific opacity cancer risk deposition fibrosis carcinogenic biological people concentration label site job research observation base animal example provide data quebec every may exposure hazardous respiratory care control
2110,636770,5,True,"07 5, 2015",A1S4Y637N2ZY7Y,B00AE3DTHE,Devra A. Freedman,These tasty cookies are a favorite with my friends. So I try to keep an ample supply on hand to serve them. The price is good. The cookies are being eaten up pretty fast.,Very tasty cookies at a good price,1436054400,,,,favorite good hand serve price ample cooky friends supply try tasty keep eaten pretty fast
2111,898018,5,True,"08 3, 2016",AWD6SR6I52C5C,B00RW0MZ6S,AJ,A great running out the door snack,Taste great,1470182400,,{'Size:': ' 2 Lb 8.5 Ounce'},,door great run snack
2112,587899,5,True,"08 27, 2015",AVQY6KNVII32W,B007HRPXZG,Judy Eggemeyer,"Very good syrups.  We also use them on ice cream, but mainly on the whip cream of the espresso coffees or lattes.",Very good syrups. We also use them on ice cream,1440633600,,{'Package Type:': ' Standard Packaging'},,ice good cream use whip syrup coffee also lattes espresso mainly
2113,740375,5,False,"02 19, 2016",A2FYKVIX9WEISX,B00EF8ZXY6,Domi_Blue,"<div id=""video-block-ROXD368HQQJZ1"" class=""a-section a-spacing-small a-spacing-top-mini video-block""></div><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/C18pW5DPKbS.mp4"" class=""video-url""><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/61ye0BXdVnS.png"" class=""video-slate-img-url"">&nbsp;Who doesn't love candy? I personally do. These are a 12 pack of necco wafers in 3 different styles. You get 4 rolls of each classic, chocolate and tropical flavors. I loved necco wafers as a kid and have enjoyed sharing these with my kids. They really enjoy the chocolate and I like the tropical best. I had never tried the tropical flavors before. If you have never had Necco wafers they are a thin chalky candy with fruity flavors. These are a standard size role from my memory. They come in a classic signature bow tie box and are great for gifting.  I purchased this product at a discount in exchange for an honest and unbiased review. This opinion is my own and is in no way influenced by this discount.",Yummy flavors,1455840000,,,,"a-spacing-small type=""hidden wafer enjoy way like love kid influence candy come product get gifting class=""video-slate-img-url"">&nbsp;who name share great roll different discount size a-spacing-top-mini box really video-block""></div><input personally love role div memory class=""video-url""><input pack fruity tropical chalky chocolate thin tie purchase flavor standard necco honest opinion kid class=""a-section never exchange enjoy bow best signature classic try style unbiased review"
2114,212927,5,True,"10 10, 2015",A1IRQDYONHYELZ,B0014EQICU,Ellen Vrbas,very good product,Five Stars,1444435200,,"{'Flavor:': ' Healthy Request, Harvest Tomato'}",,product good
2115,363141,5,True,"07 5, 2013",A2K8Y9M7LA97O5,B001VNEBSC,Catlanta,"We're enjoying this ground cinnamon and the package is so large I've shared it out with friends, so it won't lose its umph before I could use it all.",Delicious,1372982400,,{'Package Quantity:': ' 2'},,share large i've use we're umph friend enjoy could cinnamon package lose ground
2116,78420,5,True,"03 28, 2011",A29GWIJL72GXXZ,B000EVMNMI,Jon,"As I predicted, my inability to control myself when I eat these candies has caused my worst nightmare.  Massive candy overeating and need to go work it off at the gym.  BUT THEY TASTE SOOOOO GOOD!  :)",YUM!!! BUT BECAREFUL - Very hard to stop eating them once you open the bag,1301270400,,{'Flavor:': ' Peaches'},,sooooo good cause massive taste nightmare work inability gym eat bad candy candy go need overeat predict control
2117,1048514,5,True,"02 16, 2018",A2I6BA6A73YTTF,B001EO5WOU,Spleecho,Delicious tea even for non-tea drinkers!,Five Stars,1518739200,,{'Size:': ' 20-Count Tin'},,drinker delicious even tea non-tea
2118,616354,5,True,"10 17, 2016",A23D01K4KRLY7Y,B00934S312,DamselflyStudio,"Excellent gluten free flour blend. The cakes I have made from this flour blend are light as a feather and have a velvety texture and fine crumb. I prefer Pamela's Prouducts Gluten Free Artisan Flour to regular white flour now! Especially good in cornbread. Easy recipe below: 1 cup Pamela's Gluten Free Artisan Flour, 1 cup cornmeal, 1/3 cup sugar, 2 tsp baking powder, 1 tsp baking soda, 1/2 tsp salt. Blend dry ingredients. In glass measuring cup: 1 cup Buttermilk, 1/3 cup olive oil, 2 eggs, 1 tsp vanilla. Mix wet ingredients together and stir into dry until blended well. Pour into greased baking dish or iron skillet. Bake at 350 degrees for 25 - 30 minutes until golden on top and pulled away from sides, tooth pick comes out clean. Enjoy!",Light as a feather,1476662400,13.0,{'Size:': ' 4 Pound'},,texture away buttermilk enjoy wet dry prefer salt fine bake tooth cake dish glass vanilla pour pick minute clean iron cornbread olive golden feather artisan blend egg make degree skillet regular bake free good soda side together crumb come light pamela's especially cup top white stir blend recipe pull powder cornmeal easy flour gluten mix measure tsp ingredient oil excellent well sugar velvety prouducts grease
2119,325495,4,True,"10 31, 2013",A1GSM5VHNM504E,B001FB6A0C,Elvis 57,"Seems to be a good deal, nice to have to fill a smaller bottle to keep in fridge. As good as the Kikkoman's from the supermarket.","Good taste,good deal",1383177600,,,,nice good fill seem kikkoman's fridge supermarket bottle small keep deal
2120,416915,5,True,"12 23, 2014",A23D7RU304AN7V,B003E6COMO,Eva E. Kohot,great stocking stuffer,Five Stars,1419292800,,{'Size:': ' 72 Bags'},,stock great stuffer
2121,435458,5,False,"07 14, 2015",A250F68H2D5MSX,B003XV1T6C,moon of the dragonfly,"great for quick omelettes. potato salad, broccoli salad and really good in mac & cheese dishes.  looking forward to discovering more dishes to use it in.",great for quick omelettes,1436832000,,,,forward omelettes good quick great salad discover use potato broccoli really dish cheese mac look
2122,861755,5,True,"02 21, 2016",A3UGXRNRXVNAPI,B00N0X0TF0,GKPugh,"For not-fresh popcorn, this is almost as good as it gets.  Except for cheese popcorn.  And caramel popcorn.",this is almost as good as it gets,1456012800,,,,caramel except get not-fresh good popcorn almost cheese
2123,884940,1,False,"09 25, 2013",A2M1O63IIAKXIT,B00PZYNQPC,Jobster,"This is a great tasting gum.  But, please read what's in it -- at least three artificial sweeteners.  I was chewing many pieces of this per day and feel it might be the cause of the severe joint and muscle aches I was experiencing.  These sweeteners are causing many illnesses.  I also was eating sugar-free cookies and about one can of diet soda per day for about 15 years.  The pains have only been present for about the last year.  This gum was the most recent thing I started using, probably 18 months ago.  Once I stopped using this gum and other products with artificial sweeteners, my symptoms improved dramatically within a day!",Read the ingredients...beware,1380067200,3.0,"{'Size:': ' 90 Pieces', 'Flavor:': ' Pure Mint & Herbal Accents'}",,product cause pain start illness might diet last least sugar-free many thing within great please joint feel read one stop recent dramatically muscle soda probably chew gum month eat cooky what's present also artificial ago taste severe day per year improve symptom experience cause use year three piece sweetener ache
2124,462562,5,True,"12 10, 2013",A1XNC5RBHFE6DJ,B004E8SYLG,Bpete202,They were absolutely delicious. I had never had sugar plums and I had always wanted to know what on earth they tasted like but they are sweet and almost have a grape flavor to them. A fantastic snack and will definitely share these with my family for Christmas!,Dreaming of sugar plums? Give these a try.,1386633600,,,,know grape sweet delicious snack flavor never definitely christmas plum want almost like fantastic earth share sugar always taste family absolutely
2125,1104393,1,True,"06 13, 2017",A1JKPCVUXRROAK,B00EQD679A,d p,hoorible,One Star,1497312000,,{'Flavor:': ' Vanilla'},,hoorible
2126,735429,5,False,"10 10, 2014",A1K4JXH2IAKARO,B008QMX2SG,Maggie,"Delicious! I expected more peanut butter & less peanuts, but there are almonds in here to make up for that.",Yummy & healthy,1412899200,,,,almond delicious make butter less expect peanut peanut
2127,932158,5,True,"12 22, 2015",A2713GYPY604KN,B00XA8XWGS,Amazon Customer,This chai tea tastes great!,Great tea,1450742400,,"{'Size:': ' 20 Count', 'Flavor:': ' Organic Chai'}",,great taste chai tea
2128,862814,5,True,"12 17, 2015",AVZNYJVJ7HJ9M,B00N27ODBA,willyloughran69,I Paid for it and it's great,Barefoot & Chocolate,1450310400,,,,great pay
2129,558113,5,True,"03 13, 2014",A2E709A2F5YUGP,B006B3PYH4,Rosalie Brill,Item arrived with some of the contents mashed.. Most of the contents were in good condition. And the selection was good.,Chocolate covered fruits,1394668800,5.0,,,content arrive mashed condition good selection item
2130,974651,5,False,"06 11, 2016",A2WFKFWZMK9WGL,B0179034U6,Adi,"The price is good on this bag as well as the taste. If you were doing Paleo diet or just do not like to eat grains such as being gluten-free this is a great way to be able to have flour without having to eat grains. My favorite things to do it this is to make edible cookie dough and replace this with the flow The price is good on this bag as well as the taste. If you were doing Paleo diet or just do not like to eat grains such as being gluten-free this is a great way to be able to have flour without having to eat grain. My favorite things to do it this is to make edible cookie dough and replace this with the flour. The taste is so good and rich. Another great way to use this is to put a little bit in your water with Mat another great way to use this is to put a little bit in your under with water and match as well as a little booty and it makes a perfect mat under with water and match as well as a little honey and it makes a perfect matcha latte I was given this product at a discount or free for a honest, fair, and unbiased review. I do not work for the company and I am not required to give a positive review. I read reviews on every product I buy therefore I am as honest as I can in this so that buyers are not buying something that they will not like. I give pros and cons in my opinion and I hope it helps with your decision",Great taste,1465603200,,{'Size:': ' 12 oz'},,give honey taste use work way like positive matcha decision product perfect diet gluten-free pro favorite con flow buy something great therefore discount read eat put hope little thing bag replace dough buyer grain help able free company good edible price bit grain fair buy match honest water flour opinion rich make review booty paleo require without mat make well cookie another latte every unbiased give review
2131,186900,2,True,"10 6, 2017",A3CNIC236BL1A1,B000XBCBW6,PaT,"Ordered 2 bags and I think the order is fulfilled by Costco. Both bags were ripped and the nuts didn't look that great, maybe because they were exposed for a while. Next time I will go to Costco and get them in person. For the price it was a waste","Both bags were ripped and the nuts didn't look that great, maybe because they were exposed for a while",1507248000,,{'Format:': ' Grocery'},,get fulfil nut next bag expose person great maybe price costco time order look order go think waste rip
2132,854013,4,False,"12 7, 2014",AG6JWI77UMETS,B00MBDJNJS,Kenpo-Jujitsu Teacher,This energy drink had a pleasant flavor that was neither sickly-sweet nor tasted harsh as some of the other drinks out there. It had a subtle citrus flavor that was just right. It also gave me a nice boost in energy but did give me the jitters.,It gave a me a nice boost in energy but did give me the jitters,1417910400,,{'Flavor:': ' Ice'},,give nice flavor energy drink pleasant jitter boost neither harsh also citrus sickly-sweet taste subtle right drink give
